Date,blockchain/utxo_spent_value_median
2015-07-09,0.034
2015-07-10,0.03
2015-07-11,0.01000046
2015-07-12,0.0097
2015-07-13,0.0015
2015-07-14,0.000126
2015-07-15,0.0001012
2015-07-16,0.00054883
2015-07-17,0.0001368
2015-07-18,0.00013668
2015-07-19,0.0001
2015-07-20,0.02768031
2015-07-21,0.0320296
2015-07-22,0.028854
2015-07-23,0.06
2015-07-24,0.03463654
2015-07-25,0.02714
2015-07-26,0.01137809
2015-07-27,0.01382695
2015-07-28,0.015
2015-07-29,0.01000011
2015-07-30,0.01429125
2015-07-31,0.046743
2015-08-01,0.00028
2015-08-02,0.0144297
2015-08-03,0.02565473
2015-08-04,0.01070209
2015-08-05,0.0389968
2015-08-06,0.02512811
2015-08-07,0.0499
2015-08-08,0.03
2015-08-09,0.02320646
2015-08-10,0.0151475
2015-08-11,0.03071908
2015-08-12,0.05541416
2015-08-13,0.03723424
2015-08-14,0.04303087
2015-08-15,0.02265349
2015-08-16,0.02203515
2015-08-17,0.04159966
2015-08-18,0.064
2015-08-19,0.0698
2015-08-20,0.05701266
2015-08-21,0.07
2015-08-22,0.04860609
2015-08-23,0.03840193
2015-08-24,0.03963617
2015-08-25,0.05
2015-08-26,0.05246819
2015-08-27,0.05832792
2015-08-28,0.06298311
2015-08-29,0.02525287
2015-08-30,0.02653808
2015-08-31,0.0451
2015-09-01,0.048643
2015-09-02,0.1
2015-09-03,0.04444971
2015-09-04,0.03551919
2015-09-05,0.01834335
2015-09-06,0.021985
2015-09-07,0.0297937
2015-09-08,0.00104992
2015-09-09,0.000135
2015-09-10,1e-05
2015-09-11,0.0001
2015-09-12,0.00016
2015-09-13,0.000175
2015-09-14,0.00016594
2015-09-15,0.00016329
2015-09-16,0.00088903
2015-09-17,0.00071922
2015-09-18,0.01095038
2015-09-19,0.02740519
2015-09-20,0.02596404
2015-09-21,0.02206336
2015-09-22,0.04234361
2015-09-23,0.021885
2015-09-24,0.0433536
2015-09-25,0.04579423
2015-09-26,0.03421874
2015-09-27,0.0245
2015-09-28,0.0421
2015-09-29,0.03
2015-09-30,0.03165016
2015-10-01,0.05413958
2015-10-02,0.05532385
2015-10-03,0.0294062
2015-10-04,0.02
2015-10-05,0.03
2015-10-06,0.03568535
2015-10-07,0.00417356
2015-10-08,0.00904918
2015-10-09,0.00400069
2015-10-10,0.0001399
2015-10-11,0.00070043
2015-10-12,0.01099208
2015-10-13,0.01329976
2015-10-14,0.0325
2015-10-15,0.04
2015-10-16,0.0532
2015-10-17,0.01550789
2015-10-18,0.01725245
2015-10-19,0.037
2015-10-20,0.02
2015-10-21,0.0371443
2015-10-22,0.04089371
2015-10-23,0.0199
2015-10-24,0.01783439
2015-10-25,0.0144
2015-10-26,0.01
2015-10-27,0.0279788
2015-10-28,0.04141621
2015-10-29,0.025
2015-10-30,0.03021384
2015-10-31,0.0198
2015-11-01,0.03537049
2015-11-02,0.02967029
2015-11-03,0.0477
2015-11-04,0.03563837
2015-11-05,0.03544726
2015-11-06,0.02841371
2015-11-07,0.02130326
2015-11-08,0.01970814
2015-11-09,0.024
2015-11-10,0.03814192
2015-11-11,0.04579124
2015-11-12,0.03480002
2015-11-13,0.04347334
2015-11-14,0.02675637
2015-11-15,0.02405491
2015-11-16,0.03462284
2015-11-17,0.04573633
2015-11-18,0.0309588
2015-11-19,0.03421676
2015-11-20,0.028372
2015-11-21,0.0147
2015-11-22,0.01750868
2015-11-23,0.01994819
2015-11-24,0.03768077
2015-11-25,0.0388583
2015-11-26,0.037325
2015-11-27,0.05831713
2015-11-28,0.0276
2015-11-29,0.013362
2015-11-30,0.03
2015-12-01,0.04188744
2015-12-02,0.03833057
2015-12-03,0.02732947
2015-12-04,0.02772924
2015-12-05,0.0323
2015-12-06,0.05308841
2015-12-07,0.051
2015-12-08,0.04823436
2015-12-09,0.06273069
2015-12-10,0.05715962
2015-12-11,0.10058274
2015-12-12,0.034548
2015-12-13,0.04728436
2015-12-14,0.0368
2015-12-15,0.05385749
2015-12-16,0.059
2015-12-17,0.0702
2015-12-18,0.06580353
2015-12-19,0.04595577
2015-12-20,0.05295205
2015-12-21,0.0568
2015-12-22,0.0767591
2015-12-23,0.0568
2015-12-24,0.07
2015-12-25,0.07668521
2015-12-26,0.02330716
2015-12-27,0.01217166
2015-12-28,0.0366
2015-12-29,0.02541
2015-12-30,0.039
2015-12-31,0.02804852
2016-01-01,0.023695
2016-01-02,0.01010756
2016-01-03,0.01959299
2016-01-04,0.01954084
2016-01-05,0.02514792
2016-01-06,0.02756217
2016-01-07,0.02885183
2016-01-08,0.02082193
2016-01-09,0.0122218
2016-01-10,0.01417434
2016-01-11,0.02081654
2016-01-12,0.02238839
2016-01-13,0.02677448
2016-01-14,0.02516766
2016-01-15,0.03232253
2016-01-16,0.01608104
2016-01-17,0.01211
2016-01-18,0.01845609
2016-01-19,0.02
2016-01-20,0.010388
2016-01-21,0.03107372
2016-01-22,0.02
2016-01-23,0.02008332
2016-01-24,0.0248682
2016-01-25,0.02263697
2016-01-26,0.02882
2016-01-27,0.0419
2016-01-28,0.026114
2016-01-29,0.0523155
2016-01-30,0.0327
2016-01-31,0.03
2016-02-01,0.122506
2016-02-02,0.0651
2016-02-03,0.023648
2016-02-04,0.02646
2016-02-05,0.03278713
2016-02-06,0.02785609
2016-02-07,0.016
2016-02-08,0.03236735
2016-02-09,0.03026905
2016-02-10,0.0521
2016-02-11,0.03081405
2016-02-12,0.03599039
2016-02-13,0.0310063
2016-02-14,0.0290908
2016-02-15,0.04951598
2016-02-16,0.0697856
2016-02-17,0.04875432
2016-02-18,0.0551
2016-02-19,0.0438929
2016-02-20,0.04767467
2016-02-21,0.04568317
2016-02-22,0.08157619
2016-02-23,0.0673852
2016-02-24,0.0795
2016-02-25,0.03967747
2016-02-26,0.05017278
2016-02-27,0.02767153
2016-02-28,0.1129
2016-02-29,0.11559254
2016-03-01,0.1121458
2016-03-02,0.11
2016-03-03,0.07416
2016-03-04,0.047
2016-03-05,0.1302
2016-03-06,0.02641955
2016-03-07,0.04656378
2016-03-08,0.05177867
2016-03-09,0.02172995
2016-03-10,0.03307731
2016-03-11,0.0497
2016-03-12,0.046
2016-03-13,0.03296761
2016-03-14,0.0316478
2016-03-15,0.0399
2016-03-16,0.07140137
2016-03-17,0.051186
2016-03-18,0.05926706
2016-03-19,0.04113682
2016-03-20,0.024
2016-03-21,0.03443844
2016-03-22,0.04235781
2016-03-23,0.031
2016-03-24,0.0503
2016-03-25,0.03222584
2016-03-26,0.06228768
2016-03-27,0.039
2016-03-28,0.07507114
2016-03-29,0.04391
2016-03-30,0.0299
2016-03-31,0.0488245
2016-04-01,0.026145
2016-04-02,0.0126593
2016-04-03,0.02
2016-04-04,0.04403812
2016-04-05,0.0382
2016-04-06,0.04969232
2016-04-07,0.05192781
2016-04-08,0.05428779
2016-04-09,0.02870641
2016-04-10,0.03086598
2016-04-11,0.04798617
2016-04-12,0.0494
2016-04-13,0.0487832
2016-04-14,0.04687691
2016-04-15,0.048784
2016-04-16,0.0395
2016-04-17,0.033088
2016-04-18,0.0499
2016-04-19,0.05291093
2016-04-20,0.04569235
2016-04-21,0.05
2016-04-22,0.04745728
2016-04-23,0.03971587
2016-04-24,0.03739904
2016-04-25,0.045
2016-04-26,0.05265
2016-04-27,0.05225582
2016-04-28,0.04521346
2016-04-29,0.03609157
2016-04-30,0.025294
2016-05-01,0.024342
2016-05-02,0.03115812
2016-05-03,0.04778287
2016-05-04,0.04634614
2016-05-05,0.0499
2016-05-06,0.05146914
2016-05-07,0.04344491
2016-05-08,0.03519656
2016-05-09,0.04787172
2016-05-10,0.05474532
2016-05-11,0.054
2016-05-12,0.05000005
2016-05-13,0.05057946
2016-05-14,0.02539339
2016-05-15,0.02411328
2016-05-16,0.0414387
2016-05-17,0.04282
2016-05-18,0.02504342
2016-05-19,0.03968655
2016-05-20,0.029
2016-05-21,0.01627945
2016-05-22,0.02117525
2016-05-23,0.03760206
2016-05-24,0.03854795
2016-05-25,0.0506305
2016-05-26,0.04440005
2016-05-27,0.01926814
2016-05-28,0.03239037
2016-05-29,0.033333
2016-05-30,0.029
2016-05-31,0.0422368
2016-06-01,0.04278624
2016-06-02,0.038
2016-06-03,0.04087238
2016-06-04,0.0328875
2016-06-05,0.02544503
2016-06-06,0.0338
2016-06-07,0.0420161
2016-06-08,0.0372
2016-06-09,0.04427537
2016-06-10,0.03480296
2016-06-11,0.0337398
2016-06-12,0.028044
2016-06-13,0.03328032
2016-06-14,0.04
2016-06-15,0.036609
2016-06-16,0.04097054
2016-06-17,0.03651795
2016-06-18,0.0205345
2016-06-19,0.01755429
2016-06-20,0.04089984
2016-06-21,0.03444587
2016-06-22,0.042433
2016-06-23,0.04531207
2016-06-24,0.04813
2016-06-25,0.0161
2016-06-26,0.015
2016-06-27,0.03123562
2016-06-28,0.030728
2016-06-29,0.0454549
2016-06-30,0.04706718
2016-07-01,0.0273
2016-07-02,0.0302
2016-07-03,0.0203
2016-07-04,0.02914412
2016-07-05,0.03290628
2016-07-06,0.0337727
2016-07-07,0.0401644
2016-07-08,0.0319
2016-07-09,0.02418576
2016-07-10,0.0155
2016-07-11,0.039
2016-07-12,0.03471634
2016-07-13,0.05017044
2016-07-14,0.03798575
2016-07-15,0.04256768
2016-07-16,0.01312522
2016-07-17,0.01001715
2016-07-18,0.035567
2016-07-19,0.04502153
2016-07-20,0.03023001
2016-07-21,0.04511381
2016-07-22,0.0424444
2016-07-23,0.02565849
2016-07-24,0.0263
2016-07-25,0.04285208
2016-07-26,0.04724481
2016-07-27,0.04202
2016-07-28,0.048
2016-07-29,0.04295256
2016-07-30,0.037
2016-07-31,0.010363
2016-08-01,0.02977319
2016-08-02,0.0536
2016-08-03,0.03525112
2016-08-04,0.04535723
2016-08-05,0.033
2016-08-06,0.028548
2016-08-07,0.0319277
2016-08-08,0.03776604
2016-08-09,0.06754531
2016-08-10,0.03664815
2016-08-11,0.04392818
2016-08-12,0.03644794
2016-08-13,0.034168
2016-08-14,0.03997857
2016-08-15,0.0333674
2016-08-16,0.05019019
2016-08-17,0.05053635
2016-08-18,0.045
2016-08-19,0.04681117
2016-08-20,0.02663
2016-08-21,0.02131517
2016-08-22,0.0347
2016-08-23,0.04849813
2016-08-24,0.0433594
2016-08-25,0.051202
2016-08-26,0.05139039
2016-08-27,0.02347747
2016-08-28,0.0234267
2016-08-29,0.03285594
2016-08-30,0.04816554
2016-08-31,0.04960824
2016-09-01,0.05
2016-09-02,0.04815518
2016-09-03,0.02819
2016-09-04,0.01697976
2016-09-05,0.03462764
2016-09-06,0.04
2016-09-07,0.03740429
2016-09-08,0.03361056
2016-09-09,0.03930965
2016-09-10,0.02714389
2016-09-11,0.0209
2016-09-12,0.02707487
2016-09-13,0.02969016
2016-09-14,0.030624
2016-09-15,0.03564934
2016-09-16,0.02469
2016-09-17,0.0205824
2016-09-18,0.02790657
2016-09-19,0.0428129
2016-09-20,0.04645439
2016-09-21,0.0387
2016-09-22,0.05
2016-09-23,0.04124831
2016-09-24,0.0274579
2016-09-25,0.01835043
2016-09-26,0.03813945
2016-09-27,0.03
2016-09-28,0.03816081
2016-09-29,0.0381676
2016-09-30,0.03560121
2016-10-01,0.025
2016-10-02,0.02
2016-10-03,0.03525969
2016-10-04,0.03688827
2016-10-05,0.0320322
2016-10-06,0.0332
2016-10-07,0.035
2016-10-08,0.02155981
2016-10-09,0.01972127
2016-10-10,0.03838775
2016-10-11,0.0448514
2016-10-12,0.0287036
2016-10-13,0.03178661
2016-10-14,0.03480377
2016-10-15,0.02624366
2016-10-16,0.03029
2016-10-17,0.03066554
2016-10-18,0.03048251
2016-10-19,0.03
2016-10-20,0.03429264
2016-10-21,0.03358553
2016-10-22,0.02147473
2016-10-23,0.0092528
2016-10-24,0.02332965
2016-10-25,0.016
2016-10-26,0.00455765
2016-10-27,0.03852985
2016-10-28,0.03
2016-10-29,0.0298
2016-10-30,0.02005556
2016-10-31,0.03972681
2016-11-01,0.04
2016-11-02,0.04585696
2016-11-03,0.03500714
2016-11-04,0.04775567
2016-11-05,0.02824036
2016-11-06,0.02325446
2016-11-07,0.0404834
2016-11-08,0.03021395
2016-11-09,0.0363598
2016-11-10,0.03000397
2016-11-11,0.03
2016-11-12,0.02978145
2016-11-13,0.024
2016-11-14,0.03
2016-11-15,0.03896212
2016-11-16,0.03342664
2016-11-17,0.03
2016-11-18,0.03
2016-11-19,0.02871
2016-11-20,0.0298656
2016-11-21,0.04014253
2016-11-22,0.0371606
2016-11-23,0.0209
2016-11-24,0.0303
2016-11-25,0.0406829
2016-11-26,0.0271398
2016-11-27,0.0232
2016-11-28,0.031
2016-11-29,0.03543108
2016-11-30,0.04429903
2016-12-01,0.01998
2016-12-02,0.04029353
2016-12-03,0.029034
2016-12-04,0.022442
2016-12-05,0.032571
2016-12-06,0.04561272
2016-12-07,0.0311436
2016-12-08,0.03507193
2016-12-09,0.0336448
2016-12-10,0.03
2016-12-11,0.01187678
2016-12-12,0.036876
2016-12-13,0.0288
2016-12-14,0.0413392
2016-12-15,0.0482
2016-12-16,0.04328817
2016-12-17,0.02964096
2016-12-18,0.029
2016-12-19,0.03527516
2016-12-20,0.04795296
2016-12-21,0.04306405
2016-12-22,0.040541
2016-12-23,0.0404
2016-12-24,0.02848528
2016-12-25,0.01385951
2016-12-26,0.03085417
2016-12-27,0.038097
2016-12-28,0.03392999
2016-12-29,0.03631977
2016-12-30,0.031537
2016-12-31,0.03
2017-01-01,0.011282
2017-01-02,0.0225
2017-01-03,0.028253
2017-01-04,0.0352457
2017-01-05,0.0306
2017-01-06,0.03804779
2017-01-07,0.0327003
2017-01-08,0.0255
2017-01-09,0.03235647
2017-01-10,0.03379786
2017-01-11,0.046147
2017-01-12,0.04123838
2017-01-13,0.03337864
2017-01-14,0.0185085
2017-01-15,0.02432291
2017-01-16,0.0325136
2017-01-17,0.034051
2017-01-18,0.0397569
2017-01-19,0.03102046
2017-01-20,0.03657
2017-01-21,0.03389629
2017-01-22,0.02618495
2017-01-23,0.01858257
2017-01-24,0.01479552
2017-01-25,0.02841
2017-01-26,0.025
2017-01-27,0.01923077
2017-01-28,0.01154293
2017-01-29,0.010658
2017-01-30,0.01924122
2017-01-31,0.03811929
2017-02-01,0.027213
2017-02-02,0.02
2017-02-03,0.0372431
2017-02-04,0.02896633
2017-02-05,0.02
2017-02-06,0.03727707
2017-02-07,0.03786405
2017-02-08,0.0386
2017-02-09,0.03793132
2017-02-10,0.04032609
2017-02-11,0.027225
2017-02-12,0.023
2017-02-13,0.02768297
2017-02-14,0.0389147
2017-02-15,0.041395
2017-02-16,0.0253314
2017-02-17,0.0395463
2017-02-18,0.02337257
2017-02-19,0.02489
2017-02-20,0.03108254
2017-02-21,0.0452
2017-02-22,0.04
2017-02-23,0.04474607
2017-02-24,0.03890718
2017-02-25,0.02522386
2017-02-26,0.01312402
2017-02-27,0.03534545
2017-02-28,0.0408408
2017-03-01,0.04529224
2017-03-02,0.04444444
2017-03-03,0.04822065
2017-03-04,0.03559013
2017-03-05,0.02457742
2017-03-06,0.0397
2017-03-07,0.04273917
2017-03-08,0.033521
2017-03-09,0.0311699
2017-03-10,0.03806647
2017-03-11,0.0218
2017-03-12,0.01505
2017-03-13,0.02481491
2017-03-14,0.033
2017-03-15,0.03999
2017-03-16,0.04408851
2017-03-17,0.0376
2017-03-18,0.02193168
2017-03-19,0.01940637
2017-03-20,0.03866
2017-03-21,0.03805765
2017-03-22,0.03798761
2017-03-23,0.04028385
2017-03-24,0.03333333
2017-03-25,0.04282045
2017-03-26,0.03708742
2017-03-27,0.037
2017-03-28,0.036176
2017-03-29,0.04266577
2017-03-30,0.03
2017-03-31,0.04516826
2017-04-01,0.033664
2017-04-02,0.02539735
2017-04-03,0.0307245
2017-04-04,0.04596187
2017-04-05,0.04090114
2017-04-06,0.03927
2017-04-07,0.03254087
2017-04-08,0.02784114
2017-04-09,0.01858232
2017-04-10,0.03726626
2017-04-11,0.03587267
2017-04-12,0.0401
2017-04-13,0.02173008
2017-04-14,0.03708113
2017-04-15,0.0266196
2017-04-16,0.021885
2017-04-17,0.03428625
2017-04-18,0.04444444
2017-04-19,0.04444444
2017-04-20,0.03333333
2017-04-21,0.04
2017-04-22,0.03227641
2017-04-23,0.02934354
2017-04-24,0.03180149
2017-04-25,0.05
2017-04-26,0.05167456
2017-04-27,0.0495
2017-04-28,0.05943127
2017-04-29,0.03689388
2017-04-30,0.0322608
2017-05-01,0.04444444
2017-05-02,0.0494
2017-05-03,0.07591798
2017-05-04,0.06240726
2017-05-05,0.0628
2017-05-06,0.04444444
2017-05-07,0.0355219
2017-05-08,0.04893043
2017-05-09,0.05744444
2017-05-10,0.0687
2017-05-11,0.062292
2017-05-12,0.05705216
2017-05-13,0.05250791
2017-05-14,0.04415229
2017-05-15,0.04991021
2017-05-16,0.03333333
2017-05-17,0.06343376
2017-05-18,0.0510809
2017-05-19,0.053696
2017-05-20,0.044
2017-05-21,0.0426028
2017-05-22,0.06404787
2017-05-23,0.0542213
2017-05-24,0.05864251
2017-05-25,0.059308
2017-05-26,0.05687575
2017-05-27,0.0493925
2017-05-28,0.02516
2017-05-29,0.05712216
2017-05-30,0.057
2017-05-31,0.05
2017-06-01,0.045
2017-06-02,0.0397
2017-06-03,0.0156
2017-06-04,0.01873485
2017-06-05,0.02996894
2017-06-06,0.0387178
2017-06-07,0.04212264
2017-06-08,0.0267
2017-06-09,0.032442
2017-06-10,0.02503753
2017-06-11,0.01757
2017-06-12,0.03297332
2017-06-13,0.05
2017-06-14,0.045
2017-06-15,0.0350207
2017-06-16,0.0265
2017-06-17,0.02
2017-06-18,0.01360854
2017-06-19,0.02992851
2017-06-20,0.03812393
2017-06-21,0.045353
2017-06-22,0.0318299
2017-06-23,0.0172816
2017-06-24,0.016194
2017-06-25,0.01789564
2017-06-26,0.03349565
2017-06-27,0.0374
2017-06-28,0.02746991
2017-06-29,0.047245
2017-06-30,0.02273
2017-07-01,0.01619379
2017-07-02,0.01247022
2017-07-03,0.02759574
2017-07-04,0.02413305
2017-07-05,0.04334552
2017-07-06,0.02688873
2017-07-07,0.03
2017-07-08,0.02497896
2017-07-09,0.01913349
2017-07-10,0.0213204
2017-07-11,0.03341577
2017-07-12,0.03111108
2017-07-13,0.03
2017-07-14,0.03109925
2017-07-15,0.021715
2017-07-16,0.0233949
2017-07-17,0.02627535
2017-07-18,0.02252256
2017-07-19,0.02257083
2017-07-20,0.02431716
2017-07-21,0.02440617
2017-07-22,0.0193266
2017-07-23,0.01778023
2017-07-24,0.0154251
2017-07-25,0.01929865
2017-07-26,0.01679331
2017-07-27,0.017051
2017-07-28,0.0306188
2017-07-29,0.01449752
2017-07-30,0.0226356
2017-07-31,0.03154315
2017-08-01,0.00808283
2017-08-02,0.0183259
2017-08-03,0.0171723
2017-08-04,0.0129108
2017-08-05,0.01296885
2017-08-06,0.018966
2017-08-07,0.01937
2017-08-08,0.01794182
2017-08-09,0.02495
2017-08-10,0.02392364
2017-08-11,0.03189016
2017-08-12,0.02611648
2017-08-13,0.01829979
2017-08-14,0.02515803
2017-08-15,0.03631178
2017-08-16,0.03555552
2017-08-17,0.02034215
2017-08-18,0.03315064
2017-08-19,0.02092685
2017-08-20,0.01479403
2017-08-21,0.0381
2017-08-22,0.06187317
2017-08-23,0.02674387
2017-08-24,0.050314
2017-08-25,0.042
2017-08-26,0.03780214
2017-08-27,0.01352346
2017-08-28,0.02319707
2017-08-29,0.02298687
2017-08-30,0.0167055
2017-08-31,0.02
2017-09-01,0.01783394
2017-09-02,0.01897716
2017-09-03,0.01523521
2017-09-04,0.01980292
2017-09-05,0.02264515
2017-09-06,0.02542527
2017-09-07,0.02171934
2017-09-08,0.02464214
2017-09-09,0.0182887
2017-09-10,0.01929875
2017-09-11,0.02338317
2017-09-12,0.02367855
2017-09-13,0.0247
2017-09-14,0.02383682
2017-09-15,0.03293685
2017-09-16,0.027
2017-09-17,0.02124523
2017-09-18,0.02
2017-09-19,0.02186128
2017-09-20,0.03
2017-09-21,0.025
2017-09-22,0.0259
2017-09-23,0.0186
2017-09-24,0.015
2017-09-25,0.02417805
2017-09-26,0.02243291
2017-09-27,0.02459503
2017-09-28,0.02819084
2017-09-29,0.02705569
2017-09-30,0.02181599
2017-10-01,0.01020349
2017-10-02,0.02
2017-10-03,0.01248922
2017-10-04,0.02339444
2017-10-05,0.02476205
2017-10-06,0.01589158
2017-10-07,0.01442163
2017-10-08,0.01381488
2017-10-09,0.019
2017-10-10,0.01764873
2017-10-11,0.02020215
2017-10-12,0.02396147
2017-10-13,0.03326109
2017-10-14,0.01704872
2017-10-15,0.00991627
2017-10-16,0.01531402
2017-10-17,0.01757934
2017-10-18,0.01872827
2017-10-19,0.01357
2017-10-20,0.01170206
2017-10-21,0.014
2017-10-22,0.0075
2017-10-23,0.019
2017-10-24,0.01890459
2017-10-25,0.0105
2017-10-26,0.01737068
2017-10-27,0.0311725
2017-10-28,0.03315285
2017-10-29,0.018
2017-10-30,0.01899173
2017-10-31,0.018053
2017-11-01,0.0225337
2017-11-02,0.02705556
2017-11-03,0.03342242
2017-11-04,0.02
2017-11-05,0.012988
2017-11-06,0.01865941
2017-11-07,0.02
2017-11-08,0.020871
2017-11-09,0.02393099
2017-11-10,0.03246393
2017-11-11,0.05258497
2017-11-12,0.05776096
2017-11-13,0.03291886
2017-11-14,0.02779953
2017-11-15,0.02277
2017-11-16,0.0216541
2017-11-17,0.0147
2017-11-18,0.0143598
2017-11-19,0.00922381
2017-11-20,0.01542791
2017-11-21,0.01714469
2017-11-22,0.01765789
2017-11-23,0.0215744
2017-11-24,0.01859801
2017-11-25,0.0144
2017-11-26,0.01361454
2017-11-27,0.0187178
2017-11-28,0.02471195
2017-11-29,0.02796543
2017-11-30,0.02459035
2017-12-01,0.01686122
2017-12-02,0.01190443
2017-12-03,0.01519518
2017-12-04,0.01423558
2017-12-05,0.01736421
2017-12-06,0.029
2017-12-07,0.04513195
2017-12-08,0.04269202
2017-12-09,0.02921194
2017-12-10,0.032
2017-12-11,0.0313
2017-12-12,0.02654755
2017-12-13,0.02358674
2017-12-14,0.05048958
2017-12-15,0.0348876
2017-12-16,0.02130418
2017-12-17,0.02347381
2017-12-18,0.02519183
2017-12-19,0.08
2017-12-20,0.07604364
2017-12-21,0.08593172
2017-12-22,0.07268659
2017-12-23,0.04404266
2017-12-24,0.028562
2017-12-25,0.028
2017-12-26,0.02943516
2017-12-27,0.04343
2017-12-28,0.05
2017-12-29,0.04015177
2017-12-30,0.06647899
2017-12-31,0.019
2018-01-01,0.01765547
2018-01-02,0.03535204
2018-01-03,0.07308695
2018-01-04,0.07780401
2018-01-05,0.0827
2018-01-06,0.043072
2018-01-07,0.06497065
2018-01-08,0.05617794
2018-01-09,0.06523829
2018-01-10,0.05991827
2018-01-11,0.02964451
2018-01-12,0.03151247
2018-01-13,0.03724437
2018-01-14,0.02579899
2018-01-15,0.03316725
2018-01-16,0.04959221
2018-01-17,0.0414494
2018-01-18,0.03232528
2018-01-19,0.0202191
2018-01-20,0.01338398
2018-01-21,0.01054935
2018-01-22,0.01689709
2018-01-23,0.01
2018-01-24,0.0120879
2018-01-25,0.01403612
2018-01-26,0.00840479
2018-01-27,0.00919225
2018-01-28,0.00779979
2018-01-29,0.01140004
2018-01-30,0.01305
2018-01-31,0.0254
2018-02-01,0.02006349
2018-02-02,0.02187324
2018-02-03,0.0138508
2018-02-04,0.01000177
2018-02-05,0.00912425
2018-02-06,0.01052928
2018-02-07,0.01016079
2018-02-08,0.0036564
2018-02-09,0.00365978
2018-02-10,0.00294504
2018-02-11,0.00019663
2018-02-12,0.0019196
2018-02-13,0.001251
2018-02-14,0.001
2018-02-15,0.006636
2018-02-16,0.00411406
2018-02-17,0.00127846
2018-02-18,0.00124
2018-02-19,0.0021
2018-02-20,0.00712193
2018-02-21,0.00577422
2018-02-22,0.009919
2018-02-23,0.01317233
2018-02-24,0.00738075
2018-02-25,0.00486352
2018-02-26,0.00425306
2018-02-27,0.009
2018-02-28,0.00258664
2018-03-01,0.012198
2018-03-02,0.0096
2018-03-03,7.831e-05
2018-03-04,6.44e-05
2018-03-05,0.00261207
2018-03-06,0.00608734
2018-03-07,0.00325459
2018-03-08,0.00054105
2018-03-09,0.00242637
2018-03-10,0.00152106
2018-03-11,0.00062586
2018-03-12,0.00225969
2018-03-13,0.00561
2018-03-14,0.017021
2018-03-15,0.02
2018-03-16,0.0152
2018-03-17,0.0168
2018-03-18,0.01270654
2018-03-19,0.016
2018-03-20,0.017
2018-03-21,0.01664417
2018-03-22,0.01184957
2018-03-23,0.01112624
2018-03-24,0.00996918
2018-03-25,0.00998482
2018-03-26,0.01116049
2018-03-27,0.01176033
2018-03-28,0.0128786
2018-03-29,0.01617628
2018-03-30,0.01877043
2018-03-31,0.01011491
2018-04-01,0.01471115
2018-04-02,0.015575
2018-04-03,0.01264718
2018-04-04,0.014256
2018-04-05,0.01666245
2018-04-06,0.01223821
2018-04-07,0.00893843
2018-04-08,0.01269592
2018-04-09,0.01010693
2018-04-10,0.014
2018-04-11,0.01497754
2018-04-12,0.01680414
2018-04-13,0.01607706
2018-04-14,0.00898043
2018-04-15,0.00518568
2018-04-16,0.00607543
2018-04-17,0.01547
2018-04-18,0.01938945
2018-04-19,0.01494312
2018-04-20,0.01641519
2018-04-21,0.009774
2018-04-22,0.0132428
2018-04-23,0.01580617
2018-04-24,0.019
2018-04-25,0.0216647
2018-04-26,0.01390949
2018-04-27,0.01051617
2018-04-28,0.01091604
2018-04-29,0.0115834
2018-04-30,0.0145
2018-05-01,0.01387684
2018-05-02,0.0111117
2018-05-03,0.01333375
2018-05-04,0.01158548
2018-05-05,0.01085
2018-05-06,0.01005348
2018-05-07,0.01
2018-05-08,0.01051072
2018-05-09,0.01241069
2018-05-10,0.0120576
2018-05-11,0.01034238
2018-05-12,0.01112391
2018-05-13,0.0102019
2018-05-14,0.01153116
2018-05-15,0.01162822
2018-05-16,0.0133589
2018-05-17,0.01732
2018-05-18,0.01272015
2018-05-19,0.0111
2018-05-20,0.01182912
2018-05-21,0.00996487
2018-05-22,0.0136836
2018-05-23,0.01377995
2018-05-24,0.01721123
2018-05-25,0.012
2018-05-26,0.01155888
2018-05-27,0.01200064
2018-05-28,0.01285648
2018-05-29,0.012392
2018-05-30,0.01332202
2018-05-31,0.01
2018-06-01,0.01140595
2018-06-02,0.01028623
2018-06-03,0.00423696
2018-06-04,0.00332278
2018-06-05,0.00645054
2018-06-06,0.00658
2018-06-07,0.00463367
2018-06-08,0.00858977
2018-06-09,0.01
2018-06-10,0.01074123
2018-06-11,0.01354419
2018-06-12,0.0057
2018-06-13,0.01449034
2018-06-14,0.01442432
2018-06-15,0.01009491
2018-06-16,0.013302
2018-06-17,0.01178752
2018-06-18,0.01321056
2018-06-19,0.00707391
2018-06-20,0.00437
2018-06-21,0.01402829
2018-06-22,0.01217966
2018-06-23,0.01404461
2018-06-24,0.0130397
2018-06-25,0.00713005
2018-06-26,0.004056
2018-06-27,0.00844481
2018-06-28,0.01110846
2018-06-29,0.01299375
2018-06-30,0.0055766
2018-07-01,0.0063481
2018-07-02,0.00754651
2018-07-03,0.01317529
2018-07-04,0.010659
2018-07-05,0.01118452
2018-07-06,0.012039
2018-07-07,0.01073684
2018-07-08,0.00899999
2018-07-09,0.00925229
2018-07-10,0.00890001
2018-07-11,0.0080137
2018-07-12,0.0002001
2018-07-13,0.00158036
2018-07-14,0.0002
2018-07-15,0.0079793
2018-07-16,0.01415358
2018-07-17,0.01000001
2018-07-18,0.0068164
2018-07-19,0.01000942
2018-07-20,0.01001039
2018-07-21,0.00963418
2018-07-22,0.01010098
