Date,indicators/sol_1w_1m
2014-08-26,"19959,0"
2014-08-27,"18303,0"
2014-08-28,"15516,0"
2014-08-29,"12808,0"
2014-08-30,"13092,0"
2014-08-31,"12693,0"
2014-09-01,"17660,0"
2014-09-02,"17750,0"
2014-09-03,"16071,0"
2014-09-04,"14084,0"
2014-09-05,"15605,0"
2014-09-06,"12934,0"
2014-09-07,"13182,0"
2014-09-08,"16682,0"
2014-09-09,"27762,0"
2014-09-10,"23202,0"
2014-09-11,"13455,0"
2014-09-12,"13699,0"
2014-09-13,"11745,0"
2014-09-14,"17954,0"
2014-09-15,"20443,0"
2014-09-16,"24303,0"
2014-09-17,"17732,0"
2014-09-18,"15836,0"
2014-09-19,"14571,0"
2014-09-20,"15459,0"
2014-09-21,"11515,0"
2014-09-22,"16741,0"
2014-09-23,"19322,0"
2014-09-24,"16084,0"
2014-09-25,"16940,0"
2014-09-26,"14321,0"
2014-09-27,"10586,0"
2014-09-28,"14064,0"
2014-09-29,"19102,0"
2014-09-30,"19762,0"
2014-10-01,"15177,0"
2014-10-02,"14620,0"
2014-10-03,"13993,0"
2014-10-04,"15880,0"
2014-10-05,"17314,0"
2014-10-06,"18744,0"
2014-10-07,"16892,0"
2014-10-08,"16398,0"
2014-10-09,"16118,0"
2014-10-10,"15380,0"
2014-10-11,"14406,0"
2014-10-12,"15757,0"
2014-10-13,"19893,0"
2014-10-14,"26316,0"
2014-10-15,"18632,0"
2014-10-16,"16727,0"
2014-10-17,"15322,0"
2014-10-18,"15588,0"
2014-10-19,"15144,0"
2014-10-20,"19326,0"
2014-10-21,"18838,0"
2014-10-22,"17848,0"
2014-10-23,"19099,0"
2014-10-24,"14243,0"
2014-10-25,"12719,0"
2014-10-26,"14552,0"
2014-10-27,"17497,0"
2014-10-28,"19714,0"
2014-10-29,"15136,0"
2014-10-30,"14391,0"
2014-10-31,"17934,0"
2014-11-01,"15166,0"
2014-11-02,"17118,0"
2014-11-03,"17568,0"
2014-11-04,"16211,0"
2014-11-05,"16582,0"
2014-11-06,"21507,0"
2014-11-07,"18360,0"
2014-11-08,"15380,0"
2014-11-09,"16227,0"
2014-11-10,"20120,0"
2014-11-11,"18003,0"
2014-11-12,"20367,0"
2014-11-13,"23452,0"
2014-11-14,"16333,0"
2014-11-15,"15207,0"
2014-11-16,"14523,0"
2014-11-17,"21700,0"
2014-11-18,"16085,0"
2014-11-19,"15017,0"
2014-11-20,"15862,0"
2014-11-21,"13209,0"
2014-11-22,"12230,0"
2014-11-23,"16167,0"
2014-11-24,"19612,0"
2014-11-25,"19521,0"
2014-11-26,"15175,0"
2014-11-27,"15871,0"
2014-11-28,"18694,0"
2014-11-29,"13579,0"
2014-11-30,"30757,0"
2014-12-01,"21950,0"
2014-12-02,"18836,0"
2014-12-03,"17481,0"
2014-12-04,"17896,0"
2014-12-05,"14871,0"
2014-12-06,"13271,0"
2014-12-07,"14151,0"
2014-12-08,"20476,0"
2014-12-09,"20179,0"
2014-12-10,"21582,0"
2014-12-11,"16348,0"
2014-12-12,"16349,0"
2014-12-13,"14574,0"
2014-12-14,"17101,0"
2014-12-15,"20342,0"
2014-12-16,"22026,0"
2014-12-17,"20672,0"
2014-12-18,"19441,0"
2014-12-19,"19154,0"
2014-12-20,"14749,0"
2014-12-21,"21059,0"
2014-12-22,"25531,0"
2014-12-23,"23370,0"
2014-12-24,"15791,0"
2014-12-25,"12770,0"
2014-12-26,"14924,0"
2014-12-27,"17319,0"
2014-12-28,"21801,0"
2014-12-29,"19423,0"
2014-12-30,"19279,0"
2014-12-31,"13479,0"
2015-01-01,"12162,0"
2015-01-02,"16595,0"
2015-01-03,"18801,0"
2015-01-04,"19840,0"
2015-01-05,"21352,0"
2015-01-06,"19740,0"
2015-01-07,"18491,0"
2015-01-08,"18078,0"
2015-01-09,"18697,0"
2015-01-10,"18337,0"
2015-01-11,"16319,0"
2015-01-12,"20702,0"
2015-01-13,"23064,0"
2015-01-14,"20086,0"
2015-01-15,"16358,0"
2015-01-16,"13341,0"
2015-01-17,"12949,0"
2015-01-18,"17660,0"
2015-01-19,"17760,0"
2015-01-20,"15337,0"
2015-01-21,"15955,0"
2015-01-22,"30034,0"
2015-01-23,"17995,0"
2015-01-24,"18180,0"
2015-01-25,"21994,0"
2015-01-26,"34013,0"
2015-01-27,"26031,0"
2015-01-28,"22076,0"
2015-01-29,"17399,0"
2015-01-30,"15097,0"
2015-01-31,"17582,0"
2015-02-01,"18207,0"
2015-02-02,"18911,0"
2015-02-03,"20442,0"
2015-02-04,"17314,0"
2015-02-05,"18484,0"
2015-02-06,"17734,0"
2015-02-07,"18830,0"
2015-02-08,"16823,0"
2015-02-09,"22859,0"
2015-02-10,"19068,0"
2015-02-11,"20578,0"
2015-02-12,"16774,0"
2015-02-13,"20529,0"
2015-02-14,"22858,0"
2015-02-15,"24716,0"
2015-02-16,"21443,0"
2015-02-17,"19067,0"
2015-02-18,"16865,0"
2015-02-19,"15190,0"
2015-02-20,"29390,0"
2015-02-21,"24508,0"
2015-02-22,"33317,0"
2015-02-23,"23032,0"
2015-02-24,"22762,0"
2015-02-25,"22582,0"
2015-02-26,"22981,0"
2015-02-27,"24365,0"
2015-02-28,"35017,0"
2015-03-01,"22069,0"
2015-03-02,"30244,0"
2015-03-03,"31905,0"
2015-03-04,"21964,0"
2015-03-05,"39954,0"
2015-03-06,"46885,0"
2015-03-07,"23178,0"
2015-03-08,"22409,0"
2015-03-09,"25079,0"
2015-03-10,"24724,0"
2015-03-11,"27662,0"
2015-03-12,"30639,0"
2015-03-13,"20688,0"
2015-03-14,"16685,0"
2015-03-15,"18382,0"
2015-03-16,"23675,0"
2015-03-17,"19792,0"
2015-03-18,"22852,0"
2015-03-19,"26040,0"
2015-03-20,"18458,0"
2015-03-21,"15982,0"
2015-03-22,"21371,0"
2015-03-23,"22858,0"
2015-03-24,"16975,0"
2015-03-25,"16173,0"
2015-03-26,"19211,0"
2015-03-27,"17605,0"
2015-03-28,"18559,0"
2015-03-29,"16893,0"
2015-03-30,"24028,0"
2015-03-31,"24816,0"
2015-04-01,"21609,0"
2015-04-02,"21955,0"
2015-04-03,"43144,0"
2015-04-04,"18012,0"
2015-04-05,"18140,0"
2015-04-06,"21717,0"
2015-04-07,"23812,0"
2015-04-08,"20419,0"
2015-04-09,"19118,0"
2015-04-10,"18018,0"
2015-04-11,"21564,0"
2015-04-12,"17200,0"
2015-04-13,"22821,0"
2015-04-14,"22871,0"
2015-04-15,"21272,0"
2015-04-16,"18080,0"
2015-04-17,"17771,0"
2015-04-18,"17210,0"
2015-04-19,"21236,0"
2015-04-20,"22535,0"
2015-04-21,"30722,0"
2015-04-22,"24943,0"
2015-04-23,"21191,0"
2015-04-24,"32269,0"
2015-04-25,"17095,0"
2015-04-26,"18623,0"
2015-04-27,"26175,0"
2015-04-28,"24734,0"
2015-04-29,"25401,0"
2015-04-30,"24198,0"
2015-05-01,"19204,0"
2015-05-02,"19968,0"
2015-05-03,"19374,0"
2015-05-04,"24115,0"
2015-05-05,"22992,0"
2015-05-06,"22518,0"
2015-05-07,"25401,0"
2015-05-08,"23017,0"
2015-05-09,"18784,0"
2015-05-10,"31313,0"
2015-05-11,"25702,0"
2015-05-12,"23917,0"
2015-05-13,"22855,0"
2015-05-14,"19245,0"
2015-05-15,"20165,0"
2015-05-16,"17517,0"
2015-05-17,"19514,0"
2015-05-18,"22884,0"
2015-05-19,"30047,0"
2015-05-20,"21039,0"
2015-05-21,"18533,0"
2015-05-22,"20264,0"
2015-05-23,"18095,0"
2015-05-24,"22509,0"
2015-05-25,"24501,0"
2015-05-26,"25731,0"
2015-05-27,"35201,0"
2015-05-28,"21439,0"
2015-05-29,"26642,0"
2015-05-30,"21039,0"
2015-05-31,"22325,0"
2015-06-01,"28440,0"
2015-06-02,"27647,0"
2015-06-03,"21655,0"
2015-06-04,"21376,0"
2015-06-05,"20705,0"
2015-06-06,"15865,0"
2015-06-07,"40047,0"
2015-06-08,"28656,0"
2015-06-09,"27879,0"
2015-06-10,"37069,0"
2015-06-11,"22090,0"
2015-06-12,"26089,0"
2015-06-13,"21305,0"
2015-06-14,"22118,0"
2015-06-15,"28988,0"
2015-06-16,"29851,0"
2015-06-17,"32269,0"
2015-06-18,"26007,0"
2015-06-19,"27917,0"
2015-06-20,"19050,0"
2015-06-21,"22383,0"
2015-06-22,"44330,0"
2015-06-23,"30588,0"
2015-06-24,"22063,0"
2015-06-25,"21474,0"
2015-06-26,"20038,0"
2015-06-27,"19119,0"
2015-06-28,"22763,0"
2015-06-29,"27553,0"
2015-06-30,"40304,0"
2015-07-01,"27021,0"
2015-07-02,"25865,0"
2015-07-03,"20911,0"
2015-07-04,"20566,0"
2015-07-05,"22854,0"
2015-07-06,"39218,0"
2015-07-07,"33282,0"
2015-07-08,"25748,0"
2015-07-09,"27383,0"
2015-07-10,"24021,0"
2015-07-11,"23103,0"
2015-07-12,"43069,0"
2015-07-13,"37480,0"
2015-07-14,"102239,0"
2015-07-15,"89949,0"
2015-07-16,"106630,0"
2015-07-17,"233303,0"
2015-07-18,"239446,0"
2015-07-19,"181775,0"
2015-07-20,"39868,0"
2015-07-21,"28562,0"
2015-07-22,"51272,0"
2015-07-23,"20257,0"
2015-07-24,"27492,0"
2015-07-25,"22455,0"
2015-07-26,"42286,0"
2015-07-27,"81825,0"
2015-07-28,"97920,0"
2015-07-29,"125011,0"
2015-07-30,"114919,0"
2015-07-31,"25588,0"
2015-08-01,"237616,0"
2015-08-02,"36556,0"
2015-08-03,"39351,0"
2015-08-04,"115816,0"
2015-08-05,"40224,0"
2015-08-06,"57053,0"
2015-08-07,"24467,0"
2015-08-08,"20776,0"
2015-08-09,"20152,0"
2015-08-10,"32049,0"
2015-08-11,"27364,0"
2015-08-12,"24031,0"
2015-08-13,"23392,0"
2015-08-14,"19229,0"
2015-08-15,"18525,0"
2015-08-16,"26474,0"
2015-08-17,"25048,0"
2015-08-18,"27110,0"
2015-08-19,"29504,0"
2015-08-20,"21745,0"
2015-08-21,"20183,0"
2015-08-22,"18000,0"
2015-08-23,"17834,0"
2015-08-24,"32394,0"
2015-08-25,"26629,0"
2015-08-26,"19959,0"
2015-08-27,"18884,0"
2015-08-28,"23843,0"
2015-08-29,"15711,0"
2015-08-30,"19876,0"
2015-08-31,"30161,0"
2015-09-01,"27283,0"
2015-09-02,"25587,0"
2015-09-03,"23726,0"
2015-09-04,"17450,0"
2015-09-05,"20474,0"
2015-09-06,"22528,0"
2015-09-07,"31748,0"
2015-09-08,"28392,0"
2015-09-09,"27972,0"
2015-09-10,"185038,0"
2015-09-11,"145533,0"
2015-09-12,"206764,0"
2015-09-13,"187088,0"
2015-09-14,"257561,0"
2015-09-15,"256569,0"
2015-09-16,"173325,0"
2015-09-17,"228268,0"
2015-09-18,"51111,0"
2015-09-19,"20520,0"
2015-09-20,"22636,0"
2015-09-21,"45965,0"
2015-09-22,"31713,0"
2015-09-23,"64813,0"
2015-09-24,"22899,0"
2015-09-25,"31323,0"
2015-09-26,"33200,0"
2015-09-27,"27411,0"
2015-09-28,"28594,0"
2015-09-29,"33382,0"
2015-09-30,"39719,0"
2015-10-01,"31454,0"
2015-10-02,"27950,0"
2015-10-03,"27459,0"
2015-10-04,"27873,0"
2015-10-05,"31744,0"
2015-10-06,"37914,0"
2015-10-07,"24588,0"
2015-10-08,"25195,0"
2015-10-09,"28802,0"
2015-10-10,"21260,0"
2015-10-11,"29279,0"
2015-10-12,"34259,0"
2015-10-13,"32588,0"
2015-10-14,"30516,0"
2015-10-15,"37199,0"
2015-10-16,"38676,0"
2015-10-17,"29174,0"
2015-10-18,"29811,0"
2015-10-19,"35225,0"
2015-10-20,"47223,0"
2015-10-21,"30823,0"
2015-10-22,"26229,0"
2015-10-23,"33842,0"
2015-10-24,"25240,0"
2015-10-25,"27744,0"
2015-10-26,"26648,0"
2015-10-27,"34352,0"
2015-10-28,"38034,0"
2015-10-29,"39538,0"
2015-10-30,"34381,0"
2015-10-31,"27178,0"
2015-11-01,"29521,0"
2015-11-02,"36753,0"
2015-11-03,"41102,0"
2015-11-04,"48352,0"
2015-11-05,"40467,0"
2015-11-06,"39257,0"
2015-11-07,"33685,0"
2015-11-08,"26923,0"
2015-11-09,"30715,0"
2015-11-10,"33048,0"
2015-11-11,"30994,0"
2015-11-12,"23129,0"
2015-11-13,"23221,0"
2015-11-14,"20791,0"
2015-11-15,"27308,0"
2015-11-16,"34680,0"
2015-11-17,"32026,0"
2015-11-18,"33505,0"
2015-11-19,"27359,0"
2015-11-20,"26241,0"
2015-11-21,"25848,0"
2015-11-22,"23941,0"
2015-11-23,"32328,0"
2015-11-24,"31885,0"
2015-11-25,"31065,0"
2015-11-26,"47249,0"
2015-11-27,"46768,0"
2015-11-28,"32532,0"
2015-11-29,"62672,0"
2015-11-30,"47977,0"
2015-12-01,"35788,0"
2015-12-02,"43374,0"
2015-12-03,"28162,0"
2015-12-04,"37582,0"
2015-12-05,"45360,0"
2015-12-06,"34669,0"
2015-12-07,"34258,0"
2015-12-08,"39465,0"
2015-12-09,"40718,0"
2015-12-10,"33581,0"
2015-12-11,"38620,0"
2015-12-12,"39513,0"
2015-12-13,"31909,0"
2015-12-14,"40057,0"
2015-12-15,"34900,0"
2015-12-16,"35403,0"
2015-12-17,"32240,0"
2015-12-18,"28287,0"
2015-12-19,"28990,0"
2015-12-20,"36759,0"
2015-12-21,"35740,0"
2015-12-22,"49083,0"
2015-12-23,"41535,0"
2015-12-24,"32481,0"
2015-12-25,"26426,0"
2015-12-26,"29279,0"
2015-12-27,"45054,0"
2015-12-28,"46430,0"
2015-12-29,"39070,0"
2015-12-30,"41530,0"
2015-12-31,"27336,0"
2016-01-01,"23703,0"
2016-01-02,"31428,0"
2016-01-03,"27474,0"
2016-01-04,"43383,0"
2016-01-05,"44860,0"
2016-01-06,"31025,0"
2016-01-07,"39416,0"
2016-01-08,"36365,0"
2016-01-09,"32339,0"
2016-01-10,"29341,0"
2016-01-11,"48892,0"
2016-01-12,"40548,0"
2016-01-13,"40042,0"
2016-01-14,"32951,0"
2016-01-15,"37032,0"
2016-01-16,"41499,0"
2016-01-17,"35154,0"
2016-01-18,"39944,0"
2016-01-19,"41280,0"
2016-01-20,"58574,0"
2016-01-21,"40582,0"
2016-01-22,"40433,0"
2016-01-23,"27875,0"
2016-01-24,"31189,0"
2016-01-25,"36895,0"
2016-01-26,"38199,0"
2016-01-27,"37298,0"
2016-01-28,"40588,0"
2016-01-29,"35676,0"
2016-01-30,"29782,0"
2016-01-31,"36904,0"
2016-02-01,"49148,0"
2016-02-02,"49288,0"
2016-02-03,"45635,0"
2016-02-04,"36610,0"
2016-02-05,"43591,0"
2016-02-06,"33337,0"
2016-02-07,"30713,0"
2016-02-08,"32533,0"
2016-02-09,"40993,0"
2016-02-10,"42584,0"
2016-02-11,"54486,0"
2016-02-12,"36309,0"
2016-02-13,"40103,0"
2016-02-14,"45508,0"
2016-02-15,"47434,0"
2016-02-16,"39993,0"
2016-02-17,"48864,0"
2016-02-18,"45708,0"
2016-02-19,"53366,0"
2016-02-20,"38872,0"
2016-02-21,"37312,0"
2016-02-22,"37055,0"
2016-02-23,"39608,0"
2016-02-24,"37649,0"
2016-02-25,"61048,0"
2016-02-26,"37424,0"
2016-02-27,"37352,0"
2016-02-28,"39385,0"
2016-02-29,"46921,0"
2016-03-01,"46967,0"
2016-03-02,"61065,0"
2016-03-03,"62458,0"
2016-03-04,"76411,0"
2016-03-05,"60368,0"
2016-03-06,"28957,0"
2016-03-07,"31555,0"
2016-03-08,"40850,0"
2016-03-09,"78287,0"
2016-03-10,"39096,0"
2016-03-11,"41613,0"
2016-03-12,"30480,0"
2016-03-13,"48200,0"
2016-03-14,"50493,0"
2016-03-15,"48337,0"
2016-03-16,"35536,0"
2016-03-17,"36682,0"
2016-03-18,"30681,0"
2016-03-19,"27550,0"
2016-03-20,"28093,0"
2016-03-21,"37227,0"
2016-03-22,"40163,0"
2016-03-23,"34404,0"
2016-03-24,"47317,0"
2016-03-25,"31232,0"
2016-03-26,"41514,0"
2016-03-27,"39584,0"
2016-03-28,"59382,0"
2016-03-29,"80355,0"
2016-03-30,"52799,0"
2016-03-31,"47465,0"
2016-04-01,"85943,0"
2016-04-02,"71919,0"
2016-04-03,"57416,0"
2016-04-04,"43793,0"
2016-04-05,"62225,0"
2016-04-06,"39481,0"
2016-04-07,"36553,0"
2016-04-08,"31940,0"
2016-04-09,"34225,0"
2016-04-10,"28944,0"
2016-04-11,"46938,0"
2016-04-12,"52207,0"
2016-04-13,"39453,0"
2016-04-14,"39396,0"
2016-04-15,"40895,0"
2016-04-16,"34461,0"
2016-04-17,"45639,0"
2016-04-18,"49358,0"
2016-04-19,"40608,0"
2016-04-20,"43596,0"
2016-04-21,"47964,0"
2016-04-22,"50181,0"
2016-04-23,"36416,0"
2016-04-24,"42652,0"
2016-04-25,"53170,0"
2016-04-26,"48606,0"
2016-04-27,"41951,0"
2016-04-28,"58531,0"
2016-04-29,"47967,0"
2016-04-30,"38446,0"
2016-05-01,"42555,0"
2016-05-02,"52245,0"
2016-05-03,"54187,0"
2016-05-04,"64227,0"
2016-05-05,"39909,0"
2016-05-06,"49688,0"
2016-05-07,"37653,0"
2016-05-08,"42374,0"
2016-05-09,"50274,0"
2016-05-10,"53786,0"
2016-05-11,"40128,0"
2016-05-12,"45087,0"
2016-05-13,"66113,0"
2016-05-14,"70898,0"
2016-05-15,"71551,0"
2016-05-16,"64402,0"
2016-05-17,"50539,0"
2016-05-18,"62120,0"
2016-05-19,"52014,0"
2016-05-20,"65920,0"
2016-05-21,"99300,0"
2016-05-22,"59499,0"
2016-05-23,"60824,0"
2016-05-24,"56782,0"
2016-05-25,"53860,0"
2016-05-26,"65480,0"
2016-05-27,"115049,0"
2016-05-28,"73938,0"
2016-05-29,"51880,0"
2016-05-30,"85271,0"
2016-05-31,"54664,0"
2016-06-01,"59693,0"
2016-06-02,"50672,0"
2016-06-03,"50666,0"
2016-06-04,"41087,0"
2016-06-05,"39479,0"
2016-06-06,"50540,0"
2016-06-07,"42974,0"
2016-06-08,"42175,0"
2016-06-09,"43979,0"
2016-06-10,"41811,0"
2016-06-11,"35017,0"
2016-06-12,"54935,0"
2016-06-13,"74146,0"
2016-06-14,"65521,0"
2016-06-15,"78495,0"
2016-06-16,"62026,0"
2016-06-17,"60228,0"
2016-06-18,"61718,0"
2016-06-19,"53052,0"
2016-06-20,"45875,0"
2016-06-21,"63347,0"
2016-06-22,"61233,0"
2016-06-23,"58862,0"
2016-06-24,"41922,0"
2016-06-25,"64372,0"
2016-06-26,"66823,0"
2016-06-27,"45585,0"
2016-06-28,"45834,0"
2016-06-29,"49521,0"
2016-06-30,"52736,0"
2016-07-01,"63986,0"
2016-07-02,"45024,0"
2016-07-03,"38868,0"
2016-07-04,"39626,0"
2016-07-05,"50396,0"
2016-07-06,"49820,0"
2016-07-07,"48058,0"
2016-07-08,"42941,0"
2016-07-09,"37113,0"
2016-07-10,"33529,0"
2016-07-11,"43400,0"
2016-07-12,"43160,0"
2016-07-13,"42686,0"
2016-07-14,"39533,0"
2016-07-15,"43984,0"
2016-07-16,"60674,0"
2016-07-17,"69657,0"
2016-07-18,"57148,0"
2016-07-19,"41287,0"
2016-07-20,"42215,0"
2016-07-21,"40453,0"
2016-07-22,"45921,0"
2016-07-23,"42354,0"
2016-07-24,"33761,0"
2016-07-25,"45714,0"
2016-07-26,"47632,0"
2016-07-27,"52522,0"
2016-07-28,"46157,0"
2016-07-29,"55479,0"
2016-07-30,"50699,0"
2016-07-31,"63969,0"
2016-08-01,"53952,0"
2016-08-02,"58903,0"
2016-08-03,"49700,0"
2016-08-04,"36853,0"
2016-08-05,"39837,0"
2016-08-06,"30388,0"
2016-08-07,"51342,0"
2016-08-08,"41513,0"
2016-08-09,"43330,0"
2016-08-10,"43857,0"
2016-08-11,"39773,0"
2016-08-12,"40679,0"
2016-08-13,"39719,0"
2016-08-14,"36178,0"
2016-08-15,"52684,0"
2016-08-16,"50112,0"
2016-08-17,"42771,0"
2016-08-18,"59693,0"
2016-08-19,"50488,0"
2016-08-20,"39494,0"
2016-08-21,"43272,0"
2016-08-22,"45344,0"
2016-08-23,"48692,0"
2016-08-24,"41289,0"
2016-08-25,"46641,0"
2016-08-26,"40849,0"
2016-08-27,"27599,0"
2016-08-28,"30026,0"
2016-08-29,"50735,0"
2016-08-30,"51017,0"
2016-08-31,"45517,0"
2016-09-01,"41312,0"
2016-09-02,"36888,0"
2016-09-03,"41900,0"
2016-09-04,"35921,0"
2016-09-05,"53365,0"
2016-09-06,"47976,0"
2016-09-07,"43874,0"
2016-09-08,"40562,0"
2016-09-09,"50551,0"
2016-09-10,"31511,0"
2016-09-11,"27430,0"
2016-09-12,"32162,0"
2016-09-13,"39898,0"
2016-09-14,"34390,0"
2016-09-15,"34104,0"
2016-09-16,"42162,0"
2016-09-17,"54188,0"
2016-09-18,"28445,0"
2016-09-19,"41471,0"
2016-09-20,"36982,0"
2016-09-21,"33014,0"
2016-09-22,"31812,0"
2016-09-23,"39109,0"
2016-09-24,"29338,0"
2016-09-25,"27948,0"
2016-09-26,"44650,0"
2016-09-27,"43146,0"
2016-09-28,"46520,0"
2016-09-29,"45655,0"
2016-09-30,"38975,0"
2016-10-01,"57773,0"
2016-10-02,"26864,0"
2016-10-03,"64509,0"
2016-10-04,"43453,0"
2016-10-05,"44649,0"
2016-10-06,"40860,0"
2016-10-07,"37308,0"
2016-10-08,"29274,0"
2016-10-09,"33015,0"
2016-10-10,"35913,0"
2016-10-11,"53694,0"
2016-10-12,"43396,0"
2016-10-13,"58874,0"
2016-10-14,"45540,0"
2016-10-15,"41634,0"
2016-10-16,"36142,0"
2016-10-17,"44871,0"
2016-10-18,"66578,0"
2016-10-19,"53971,0"
2016-10-20,"67929,0"
2016-10-21,"41235,0"
2016-10-22,"37987,0"
2016-10-23,"50407,0"
2016-10-24,"54028,0"
2016-10-25,"49767,0"
2016-10-26,"62687,0"
2016-10-27,"63211,0"
2016-10-28,"41006,0"
2016-10-29,"39890,0"
2016-10-30,"30142,0"
2016-10-31,"43732,0"
2016-11-01,"50184,0"
2016-11-02,"39528,0"
2016-11-03,"41399,0"
2016-11-04,"37980,0"
2016-11-05,"35008,0"
2016-11-06,"27381,0"
2016-11-07,"37410,0"
2016-11-08,"43664,0"
2016-11-09,"54051,0"
2016-11-10,"47227,0"
2016-11-11,"33884,0"
2016-11-12,"35235,0"
2016-11-13,"30387,0"
2016-11-14,"42830,0"
2016-11-15,"43489,0"
2016-11-16,"46301,0"
2016-11-17,"53771,0"
2016-11-18,"44795,0"
2016-11-19,"43901,0"
2016-11-20,"35727,0"
2016-11-21,"39161,0"
2016-11-22,"39278,0"
2016-11-23,"83324,0"
2016-11-24,"74391,0"
2016-11-25,"55512,0"
2016-11-26,"67374,0"
2016-11-27,"45174,0"
2016-11-28,"70906,0"
2016-11-29,"51370,0"
2016-11-30,"43548,0"
2016-12-01,"93531,0"
2016-12-02,"73423,0"
2016-12-03,"62329,0"
2016-12-04,"49078,0"
2016-12-05,"57344,0"
2016-12-06,"62422,0"
2016-12-07,"54581,0"
2016-12-08,"46877,0"
2016-12-09,"36895,0"
2016-12-10,"39491,0"
2016-12-11,"43523,0"
2016-12-12,"45341,0"
2016-12-13,"53404,0"
2016-12-14,"52880,0"
2016-12-15,"44852,0"
2016-12-16,"50476,0"
2016-12-17,"71390,0"
2016-12-18,"67448,0"
2016-12-19,"63262,0"
2016-12-20,"51566,0"
2016-12-21,"80982,0"
2016-12-22,"61790,0"
2016-12-23,"50743,0"
2016-12-24,"56403,0"
2016-12-25,"42308,0"
2016-12-26,"52272,0"
2016-12-27,"48647,0"
2016-12-28,"56823,0"
2016-12-29,"59288,0"
2016-12-30,"52281,0"
2016-12-31,"36972,0"
2017-01-01,"39579,0"
2017-01-02,"66310,0"
2017-01-03,"52137,0"
2017-01-04,"57683,0"
2017-01-05,"62957,0"
2017-01-06,"58405,0"
2017-01-07,"52366,0"
2017-01-08,"50610,0"
2017-01-09,"55097,0"
2017-01-10,"53790,0"
2017-01-11,"64183,0"
2017-01-12,"55779,0"
2017-01-13,"44729,0"
2017-01-14,"45813,0"
2017-01-15,"50683,0"
2017-01-16,"57380,0"
2017-01-17,"63903,0"
2017-01-18,"54043,0"
2017-01-19,"65132,0"
2017-01-20,"60104,0"
2017-01-21,"51390,0"
2017-01-22,"51855,0"
2017-01-23,"89807,0"
2017-01-24,"96121,0"
2017-01-25,"58911,0"
2017-01-26,"71925,0"
2017-01-27,"60833,0"
2017-01-28,"53273,0"
2017-01-29,"58672,0"
2017-01-30,"54442,0"
2017-01-31,"57581,0"
2017-02-01,"68834,0"
2017-02-02,"56168,0"
2017-02-03,"64344,0"
2017-02-04,"44547,0"
2017-02-05,"78771,0"
2017-02-06,"42830,0"
2017-02-07,"56724,0"
2017-02-08,"48109,0"
2017-02-09,"65922,0"
2017-02-10,"53721,0"
2017-02-11,"67103,0"
2017-02-12,"71596,0"
2017-02-13,"69553,0"
2017-02-14,"57707,0"
2017-02-15,"43188,0"
2017-02-16,"60791,0"
2017-02-17,"53149,0"
2017-02-18,"53079,0"
2017-02-19,"52027,0"
2017-02-20,"54488,0"
2017-02-21,"66044,0"
2017-02-22,"49649,0"
2017-02-23,"47442,0"
2017-02-24,"59158,0"
2017-02-25,"81029,0"
2017-02-26,"115415,0"
2017-02-27,"44932,0"
2017-02-28,"53154,0"
2017-03-01,"47560,0"
2017-03-02,"51047,0"
2017-03-03,"49468,0"
2017-03-04,"40204,0"
2017-03-05,"65960,0"
2017-03-06,"40327,0"
2017-03-07,"62665,0"
2017-03-08,"48196,0"
2017-03-09,"75210,0"
2017-03-10,"91667,0"
2017-03-11,"91026,0"
2017-03-12,"121855,0"
2017-03-13,"85720,0"
2017-03-14,"56255,0"
2017-03-15,"59226,0"
2017-03-16,"55456,0"
2017-03-17,"74807,0"
2017-03-18,"78167,0"
2017-03-19,"61389,0"
2017-03-20,"41020,0"
2017-03-21,"53884,0"
2017-03-22,"62878,0"
2017-03-23,"52376,0"
2017-03-24,"58656,0"
2017-03-25,"61210,0"
2017-03-26,"39396,0"
2017-03-27,"42661,0"
2017-03-28,"73880,0"
2017-03-29,"51898,0"
2017-03-30,"69584,0"
2017-03-31,"48370,0"
2017-04-01,"48780,0"
2017-04-02,"51646,0"
2017-04-03,"72876,0"
2017-04-04,"41224,0"
2017-04-05,"57306,0"
2017-04-06,"58921,0"
2017-04-07,"95756,0"
2017-04-08,"86925,0"
2017-04-09,"78221,0"
2017-04-10,"48565,0"
2017-04-11,"56828,0"
2017-04-12,"49182,0"
2017-04-13,"41572,0"
2017-04-14,"44068,0"
2017-04-15,"51575,0"
2017-04-16,"54201,0"
2017-04-17,"43144,0"
2017-04-18,"49694,0"
2017-04-19,"52835,0"
2017-04-20,"58983,0"
2017-04-21,"72436,0"
2017-04-22,"77375,0"
2017-04-23,"90956,0"
2017-04-24,"41880,0"
2017-04-25,"54552,0"
2017-04-26,"53727,0"
2017-04-27,"54055,0"
2017-04-28,"49011,0"
2017-04-29,"78447,0"
2017-04-30,"81614,0"
2017-05-01,"61416,0"
2017-05-02,"66778,0"
2017-05-03,"50275,0"
2017-05-04,"58468,0"
2017-05-05,"37991,0"
2017-05-06,"70910,0"
2017-05-07,"82538,0"
2017-05-08,"65418,0"
2017-05-09,"49967,0"
2017-05-10,"38002,0"
2017-05-11,"36561,0"
2017-05-12,"46669,0"
2017-05-13,"65536,0"
2017-05-14,"82240,0"
2017-05-15,"73824,0"
2017-05-16,"92243,0"
2017-05-17,"68108,0"
2017-05-18,"61819,0"
2017-05-19,"63037,0"
