Date,transactions/transfers_volume_adjusted_median
2017-06-13,0.107284
2017-06-14,0.11000008
2017-06-15,0.10732702
2017-06-16,0.09955
2017-06-17,0.09416536
2017-06-18,0.08003022
2017-06-19,0.10369035
2017-06-20,0.1105375
2017-06-21,0.109548
2017-06-22,0.0992034
2017-06-23,0.08383482
2017-06-24,0.08420391
2017-06-25,0.09983898
2017-06-26,0.10762201
2017-06-27,0.09471205
2017-06-28,0.11
2017-06-29,0.13032276
2017-06-30,0.09710847
2017-07-01,0.1028135
2017-07-02,0.08263969
2017-07-03,0.0998
2017-07-04,0.08
2017-07-05,0.09591172
2017-07-06,0.10115986
2017-07-07,0.09100259
2017-07-08,0.08389048
2017-07-09,0.07084124
2017-07-10,0.098133
2017-07-11,0.09971052
2017-07-12,0.09933556
2017-07-13,0.09428877
2017-07-14,0.108656
2017-07-15,0.09981633
2017-07-16,0.10254559
2017-07-17,0.10658258
2017-07-18,0.1
2017-07-19,0.09865994
2017-07-20,0.12982544
2017-07-21,0.09555271
2017-07-22,0.09046515
2017-07-23,0.07802525
2017-07-24,0.08689183
2017-07-25,0.09339306
2017-07-26,0.09620469
2017-07-27,0.09943803
2017-07-28,0.13753721
2017-07-29,0.09858302
2017-07-30,0.1556017
2017-07-31,0.15569597
2017-08-01,0.064842
2017-08-02,0.08170126
2017-08-03,0.08734799
2017-08-04,0.09277925
2017-08-05,0.0951657
2017-08-06,0.07305106
2017-08-07,0.09051239
2017-08-08,0.09
2017-08-09,0.08348336
2017-08-10,0.09970598
2017-08-11,0.10315327
2017-08-12,0.07910774
2017-08-13,0.07545337
2017-08-14,0.10256032
2017-08-15,0.08587622
2017-08-16,0.09111173
2017-08-17,0.06873717
2017-08-18,0.0875117
2017-08-19,0.06692757
2017-08-20,0.0784046
2017-08-21,0.11128202
2017-08-22,0.13737292
2017-08-23,0.08594732
2017-08-24,0.13713652
2017-08-25,0.09573285
2017-08-26,0.08515399
2017-08-27,0.059
2017-08-28,0.1
2017-08-29,0.0987376
2017-08-30,0.085493
2017-08-31,0.09812586
2017-09-01,0.10183741
2017-09-02,0.07216827
2017-09-03,0.07481839
2017-09-04,0.11080296
2017-09-05,0.10005597
2017-09-06,0.0954348
2017-09-07,0.0982
2017-09-08,0.08447174
2017-09-09,0.07615168
2017-09-10,0.08982751
2017-09-11,0.07866509
2017-09-12,0.082327
2017-09-13,0.09044632
2017-09-14,0.11775695
2017-09-15,0.12978751
2017-09-16,0.0844887
2017-09-17,0.07608145
2017-09-18,0.119951
2017-09-19,0.083528
2017-09-20,0.09482511
2017-09-21,0.087744
2017-09-22,0.08660378
2017-09-23,0.06388095
2017-09-24,0.062008
2017-09-25,0.08860921
2017-09-26,0.07766
2017-09-27,0.08607209
2017-09-28,0.07898117
2017-09-29,0.07251411
2017-09-30,0.07684274
2017-10-01,0.06145803
2017-10-02,0.06369702
2017-10-03,0.06
2017-10-04,0.0789305
2017-10-05,0.0635003
2017-10-06,0.05373242
2017-10-07,0.04781222
2017-10-08,0.04383497
2017-10-09,0.06099524
2017-10-10,0.05761927
2017-10-11,0.05165093
2017-10-12,0.07534894
2017-10-13,0.07194768
2017-10-14,0.04259197
2017-10-15,0.0343936
2017-10-16,0.04365265
2017-10-17,0.04492306
2017-10-18,0.04366368
2017-10-19,0.03579115
2017-10-20,0.03982706
2017-10-21,0.03499932
2017-10-22,0.03360479
2017-10-23,0.0678112
2017-10-24,0.067174
2017-10-25,0.04518
2017-10-26,0.0515513
2017-10-27,0.06180408
2017-10-28,0.06676741
2017-10-29,0.0426
2017-10-30,0.05153755
2017-10-31,0.07194318
2017-11-01,0.06160802
2017-11-02,0.071519
2017-11-03,0.07224086
2017-11-04,0.04854446
2017-11-05,0.0488852
2017-11-06,0.06286626
2017-11-07,0.05022585
2017-11-08,0.06968032
2017-11-09,0.06407123
2017-11-10,0.08923866
2017-11-11,0.12
2017-11-12,0.17419616
2017-11-13,0.09361204
2017-11-14,0.07922727
2017-11-15,0.06657289
2017-11-16,0.06845321
2017-11-17,0.05022031
2017-11-18,0.04042551
2017-11-19,0.04459352
2017-11-20,0.0510324
2017-11-21,0.04621062
2017-11-22,0.0575
2017-11-23,0.05397755
2017-11-24,0.04960952
2017-11-25,0.0434309
2017-11-26,0.043653
2017-11-27,0.05174785
2017-11-28,0.0683096
2017-11-29,0.08531572
2017-11-30,0.06091872
2017-12-01,0.04843604
2017-12-02,0.04749541
2017-12-03,0.04581349
2017-12-04,0.05128825
2017-12-05,0.05841304
2017-12-06,0.088637
2017-12-07,0.121
2017-12-08,0.09297486
2017-12-09,0.05880602
2017-12-10,0.04729035
2017-12-11,0.04528074
2017-12-12,0.07284257
2017-12-13,0.07429
2017-12-14,0.19392125
2017-12-15,0.10089432
2017-12-16,0.07346754
2017-12-17,0.07034947
2017-12-18,0.103466
2017-12-19,0.19752787
2017-12-20,0.18949071
2017-12-21,0.20745326
2017-12-22,0.19138556
2017-12-23,0.1239299
2017-12-24,0.07339836
2017-12-25,0.08175575
2017-12-26,0.10628033
2017-12-27,0.15625188
2017-12-28,0.16027529
2017-12-29,0.18576957
2017-12-30,0.2338097
2017-12-31,0.0984324
2018-01-01,0.09626353
2018-01-02,0.17295272
2018-01-03,0.21442911
2018-01-04,0.21822978
2018-01-05,0.18958079
2018-01-06,0.11290465
2018-01-07,0.24229061
2018-01-08,0.1584981
2018-01-09,0.1821325
2018-01-10,0.19214793
2018-01-11,0.15240116
2018-01-12,0.14820716
2018-01-13,0.16810329
2018-01-14,0.12096437
2018-01-15,0.12571671
2018-01-16,0.14738935
2018-01-17,0.16486302
2018-01-18,0.13925184
2018-01-19,0.10594681
2018-01-20,0.07948578
2018-01-21,0.05417098
2018-01-22,0.08695253
2018-01-23,0.0799339
2018-01-24,0.0940508
2018-01-25,0.07595821
2018-01-26,0.08097307
2018-01-27,0.065878
2018-01-28,0.05174161
2018-01-29,0.05616773
2018-01-30,0.08890734
2018-01-31,0.11773742
2018-02-01,0.10655233
2018-02-02,0.14915
2018-02-03,0.08014
2018-02-04,0.0762581
2018-02-05,0.09378969
2018-02-06,0.09968026
2018-02-07,0.08353141
2018-02-08,0.05929316
2018-02-09,0.070421
2018-02-10,0.06386168
2018-02-11,0.04462672
2018-02-12,0.05820297
2018-02-13,0.06268876
2018-02-14,0.05998899
2018-02-15,0.064226
2018-02-16,0.05553541
2018-02-17,0.05049211
2018-02-18,0.04897694
2018-02-19,0.05124025
2018-02-20,0.05709727
2018-02-21,0.06938032
2018-02-22,0.05463384
2018-02-23,0.05813413
2018-02-24,0.0600882
2018-02-25,0.06199364
2018-02-26,0.05261708
2018-02-27,0.05819153
2018-02-28,0.05302867
2018-03-01,0.0607387
2018-03-02,0.05391109
2018-03-03,0.03787909
2018-03-04,0.03633633
2018-03-05,0.04794
2018-03-06,0.04181917
2018-03-07,0.04156311
2018-03-08,0.0500923
2018-03-09,0.05108838
2018-03-10,0.0448713
2018-03-11,0.04325396
2018-03-12,0.04288681
2018-03-13,0.04499525
2018-03-14,0.05820731
2018-03-15,0.0598644
2018-03-16,0.05147307
2018-03-17,0.04647259
2018-03-18,0.06291718
2018-03-19,0.05131628
2018-03-20,0.05356282
2018-03-21,0.05031755
2018-03-22,0.0488
2018-03-23,0.04998207
2018-03-24,0.0437177
2018-03-25,0.04217375
2018-03-26,0.05037275
2018-03-27,0.0471813
2018-03-28,0.04877972
2018-03-29,0.051
2018-03-30,0.05393364
2018-03-31,0.048357
2018-04-01,0.04262218
2018-04-02,0.04634725
2018-04-03,0.04865581
2018-04-04,0.04999552
2018-04-05,0.05229259
2018-04-06,0.05132846
2018-04-07,0.0425567
2018-04-08,0.04068433
2018-04-09,0.04893156
2018-04-10,0.05142647
2018-04-11,0.0514865
2018-04-12,0.0521034
2018-04-13,0.04697201
2018-04-14,0.03799426
2018-04-15,0.03859722
2018-04-16,0.0444324
2018-04-17,0.04563
2018-04-18,0.04437939
2018-04-19,0.04750714
2018-04-20,0.0451505
2018-04-21,0.03753002
2018-04-22,0.03324479
2018-04-23,0.034124
2018-04-24,0.04322617
2018-04-25,0.05422055
2018-04-26,0.03971301
2018-04-27,0.03966356
2018-04-28,0.02473791
2018-04-29,0.03225542
2018-04-30,0.04323981
2018-05-01,0.04021876
2018-05-02,0.0429797
2018-05-03,0.04257945
2018-05-04,0.04158139
2018-05-05,0.03121832
2018-05-06,0.03106552
2018-05-07,0.036328
2018-05-08,0.03511785
2018-05-09,0.037891
2018-05-10,0.0387618
2018-05-11,0.04815284
2018-05-12,0.03079272
2018-05-13,0.03645685
2018-05-14,0.04473318
2018-05-15,0.04575586
2018-05-16,0.03912515
2018-05-17,0.04466
2018-05-18,0.04098564
2018-05-19,0.03409804
2018-05-20,0.04
2018-05-21,0.040473
2018-05-22,0.04032298
2018-05-23,0.04644403
2018-05-24,0.04681382
2018-05-25,0.04040314
2018-05-26,0.03372258
2018-05-27,0.033963
2018-05-28,0.0435721
2018-05-29,0.04697955
2018-05-30,0.0438224
2018-05-31,0.0408626
2018-06-01,0.03940851
2018-06-02,0.03298684
2018-06-03,0.03296
2018-06-04,0.0409887
2018-06-05,0.04182868
2018-06-06,0.03815366
2018-06-07,0.03759784
2018-06-08,0.0346068
2018-06-09,0.03156373
2018-06-10,0.03487571
2018-06-11,0.0418558
2018-06-12,0.04203053
2018-06-13,0.04652828
2018-06-14,0.04972488
2018-06-15,0.04067849
2018-06-16,0.0355064
2018-06-17,0.03192332
2018-06-18,0.03869058
2018-06-19,0.0399552
2018-06-20,0.044439
2018-06-21,0.03917945
2018-06-22,0.0449509
2018-06-23,0.03597473
2018-06-24,0.037993
2018-06-25,0.04095726
2018-06-26,0.04057358
2018-06-27,0.04418604
2018-06-28,0.04120365
2018-06-29,0.047755
2018-06-30,0.040248
2018-07-01,0.03157395
2018-07-02,0.04045197
2018-07-03,0.048333
2018-07-04,0.035
2018-07-05,0.03388634
2018-07-06,0.03334124
2018-07-07,0.02765926
2018-07-08,0.02912475
2018-07-09,0.0355016
2018-07-10,0.03837297
2018-07-11,0.03739544
2018-07-12,0.0327
2018-07-13,0.03410263
2018-07-14,0.02816736
2018-07-15,0.03297601
2018-07-16,0.03913162
2018-07-17,0.03689287
2018-07-18,0.03349684
2018-07-19,0.02843614
2018-07-20,0.02983273
2018-07-21,0.02392956
2018-07-22,0.02501098
2018-07-23,0.03189805
2018-07-24,0.02853
2018-07-25,0.02379349
2018-07-26,0.02531068
2018-07-27,0.02530448
2018-07-28,0.02227566
2018-07-29,0.02295
2018-07-30,0.02898392
2018-07-31,0.029
2018-08-01,0.031021
2018-08-02,0.02836549
2018-08-03,0.02673799
2018-08-04,0.0239126
2018-08-05,0.0229002
2018-08-06,0.0290291
2018-08-07,0.03013144
2018-08-08,0.03408804
2018-08-09,0.03099548
2018-08-10,0.03106091
2018-08-11,0.02976254
2018-08-12,0.0266392
2018-08-13,0.03396864
2018-08-14,0.0377109
2018-08-15,0.033455
2018-08-16,0.031776
2018-08-17,0.03178346
2018-08-18,0.02619153
2018-08-19,0.02630128
2018-08-20,0.03125505
2018-08-21,0.03333968
2018-08-22,0.030654
2018-08-23,0.03008
2018-08-24,0.03190216
2018-08-25,0.02796911
2018-08-26,0.02422642
2018-08-27,0.031105
2018-08-28,0.03351729
2018-08-29,0.03004417
2018-08-30,0.0334971
2018-08-31,0.03122711
2018-09-01,0.02746852
2018-09-02,0.02536882
2018-09-03,0.029975
2018-09-04,0.03245181
2018-09-05,0.03523951
2018-09-06,0.03853721
2018-09-07,0.03174457
2018-09-08,0.0278
2018-09-09,0.02660333
2018-09-10,0.03313539
2018-09-11,0.03332396
2018-09-12,0.03318378
2018-09-13,0.03394728
2018-09-14,0.0314152
2018-09-15,0.02520291
2018-09-16,0.02361633
2018-09-17,0.03035143
2018-09-18,0.03037125
2018-09-19,0.02442081
2018-09-20,0.02756957
2018-09-21,0.02970161
2018-09-22,0.022619
2018-09-23,0.01999267
2018-09-24,0.02414724
2018-09-25,0.02474142
2018-09-26,0.02678293
2018-09-27,0.02786275
2018-09-28,0.0287731
2018-09-29,0.02291076
2018-09-30,0.02239252
2018-10-01,0.03
2018-10-02,0.03054477
2018-10-03,0.02709801
2018-10-04,0.02661664
2018-10-05,0.02932326
2018-10-06,0.02198815
2018-10-07,0.01247358
2018-10-08,0.02599212
2018-10-09,0.02776139
2018-10-10,0.026418
2018-10-11,0.03041975
2018-10-12,0.02754892
2018-10-13,0.022658
2018-10-14,0.0219919
2018-10-15,0.026807
2018-10-16,0.02669604
2018-10-17,0.02896
2018-10-18,0.02588613
2018-10-19,0.02357021
2018-10-20,0.0199797
2018-10-21,0.01862513
2018-10-22,0.02539645
2018-10-23,0.02667628
2018-10-24,0.02510026
2018-10-25,0.02371265
2018-10-26,0.02543
2018-10-27,0.0202346
2018-10-28,0.01982945
2018-10-29,0.02341156
2018-10-30,0.02148467
2018-10-31,0.01995017
2018-11-01,0.01935069
2018-11-02,0.02127848
2018-11-03,0.01789717
2018-11-04,0.01979765
2018-11-05,0.02206735
2018-11-06,0.0257
2018-11-07,0.02360215
2018-11-08,0.02596294
2018-11-09,0.02433332
2018-11-10,0.02369053
2018-11-11,0.02126462
2018-11-12,0.02648096
2018-11-13,0.029982
2018-11-14,0.03537
2018-11-15,0.0326651
2018-11-16,0.03277109
2018-11-17,0.0262059
2018-11-18,0.02285332
2018-11-19,0.04059662
2018-11-20,0.05804693
2018-11-21,0.04132215
2018-11-22,0.03010256
2018-11-23,0.02898744
2018-11-24,0.03435266
2018-11-25,0.04666027
2018-11-26,0.04820033
2018-11-27,0.04813721
2018-11-28,0.0504066
2018-11-29,0.04729902
2018-11-30,0.04991928
2018-12-01,0.04248813
2018-12-02,0.04445589
2018-12-03,0.05711558
2018-12-04,0.052947
2018-12-05,0.05352971
2018-12-06,0.0657658
2018-12-07,0.07054317
2018-12-08,0.05522319
2018-12-09,0.04791542
2018-12-10,0.05636324
2018-12-11,0.0585
2018-12-12,0.05545422
2018-12-13,0.05858142
2018-12-14,0.06152155
2018-12-15,0.05764388
2018-12-16,0.05232951
2018-12-17,0.06079285
2018-12-18,0.05892678
2018-12-19,0.05927468
2018-12-20,0.06135107
2018-12-21,0.05157086
2018-12-22,0.04627018
2018-12-23,0.04242593
2018-12-24,0.0411463
2018-12-25,0.03835
2018-12-26,0.04333
2018-12-27,0.04750052
2018-12-28,0.04975773
2018-12-29,0.04900521
2018-12-30,0.04231925
2018-12-31,0.0465162
2019-01-01,0.03720733
2019-01-02,0.0484198
2019-01-03,0.04991786
2019-01-04,0.04297
2019-01-05,0.04315
2019-01-06,0.04214
2019-01-07,0.04511097
2019-01-08,0.04314698
2019-01-09,0.04231602
2019-01-10,0.04604566
2019-01-11,0.04335695
2019-01-12,0.04473784
2019-01-13,0.04485761
2019-01-14,0.04667276
2019-01-15,0.04786669
2019-01-16,0.05162683
2019-01-17,0.0497345
2019-01-18,0.048193
2019-01-19,0.04358421
2019-01-20,0.04239479
2019-01-21,0.04379105
2019-01-22,0.04897657
2019-01-23,0.05002608
2019-01-24,0.0467553
2019-01-25,0.04561
2019-01-26,0.04250837
2019-01-27,0.0409718
2019-01-28,0.05163557
2019-01-29,0.05191967
2019-01-30,0.05165001
2019-01-31,0.04737523
2019-02-01,0.05444738
2019-02-02,0.05004763
2019-02-03,0.05153431
2019-02-04,0.0529512
2019-02-05,0.05228647
2019-02-06,0.05398398
2019-02-07,0.05933546
2019-02-08,0.053041
2019-02-09,0.04795697
2019-02-10,0.04470444
2019-02-11,0.05241644
2019-02-12,0.05572642
2019-02-13,0.045
2019-02-14,0.0486
2019-02-15,0.05735
2019-02-16,0.04246287
2019-02-17,0.04169386
2019-02-18,0.05050299
2019-02-19,0.0494224
2019-02-20,0.04953403
2019-02-21,0.04992479
2019-02-22,0.04113948
2019-02-23,0.0428848
2019-02-24,0.03882978
2019-02-25,0.04969883
2019-02-26,0.04581634
2019-02-27,0.04668333
2019-02-28,0.04758519
2019-03-01,0.04621805
2019-03-02,0.04758111
2019-03-03,0.04
2019-03-04,0.04958658
2019-03-05,0.0469442
2019-03-06,0.0497
2019-03-07,0.04645309
2019-03-08,0.04487818
2019-03-09,0.04153728
2019-03-10,0.03841841
2019-03-11,0.04644796
2019-03-12,0.04460721
2019-03-13,0.04385108
2019-03-14,0.04273025
2019-03-15,0.0424898
2019-03-16,0.03744081
2019-03-17,0.03109706
2019-03-18,0.03540955
2019-03-19,0.03539572
2019-03-20,0.03728528
2019-03-21,0.03774267
2019-03-22,0.03644978
2019-03-23,0.0336046
2019-03-24,0.03134886
2019-03-25,0.03746269
2019-03-26,0.03702598
2019-03-27,0.03084408
2019-03-28,0.03284088
2019-03-29,0.035722
2019-03-30,0.02719555
2019-03-31,0.02724047
2019-04-01,0.03915394
2019-04-02,0.04223749
2019-04-03,0.03981323
2019-04-04,0.03217842
2019-04-05,0.026036
2019-04-06,0.02927493
2019-04-07,0.0224
2019-04-08,0.0278
2019-04-09,0.02869468
2019-04-10,0.0283909
2019-04-11,0.02978069
2019-04-12,0.0290797
2019-04-13,0.02723729
2019-04-14,0.02560195
2019-04-15,0.027928
2019-04-16,0.03163822
2019-04-17,0.03007998
2019-04-18,0.02699694
2019-04-19,0.02692265
2019-04-20,0.02462296
2019-04-21,0.01985668
2019-04-22,0.02427004
2019-04-23,0.03558034
2019-04-24,0.02562901
2019-04-25,0.02777322
2019-04-26,0.02875294
2019-04-27,0.02311858
2019-04-28,0.02227438
2019-04-29,0.02791585
2019-04-30,0.03455037
2019-05-01,0.0298438
2019-05-02,0.03219863
2019-05-03,0.03365386
2019-05-04,0.02657696
2019-05-05,0.02166293
2019-05-06,0.02524405
2019-05-07,0.028875
2019-05-08,0.02230885
2019-05-09,0.02266954
2019-05-10,0.03120348
2019-05-11,0.02752565
2019-05-12,0.02649739
2019-05-13,0.02887352
2019-05-14,0.02734261
2019-05-15,0.02571815
2019-05-16,0.02273682
2019-05-17,0.02584082
2019-05-18,0.0153107
2019-05-19,0.01616264
2019-05-20,0.01886006
2019-05-21,0.01747736
2019-05-22,0.01462058
2019-05-23,0.0164049
2019-05-24,0.01582078
2019-05-25,0.01434267
2019-05-26,0.01574753
2019-05-27,0.015678
2019-05-28,0.01747843
2019-05-29,0.01654695
2019-05-30,0.01909828
2019-05-31,0.02652991
2019-06-01,0.01765816
2019-06-02,0.01682979
2019-06-03,0.02448421
2019-06-04,0.02198944
2019-06-05,0.02372478
2019-06-06,0.02352529
2019-06-07,0.02524683
2019-06-08,0.02121543
2019-06-09,0.01693148
2019-06-10,0.02049846
2019-06-11,0.02368935
2019-06-12,0.02275857
2019-06-13,0.02145993
2019-06-14,0.02121587
2019-06-15,0.01835924
2019-06-16,0.01980624
2019-06-17,0.02156685
2019-06-18,0.01805867
2019-06-19,0.0184
2019-06-20,0.02160364
2019-06-21,0.02075313
2019-06-22,0.02010207
2019-06-23,0.01477419
2019-06-24,0.018
2019-06-25,0.02120584
2019-06-26,0.02418134
2019-06-27,0.02411633
2019-06-28,0.01636382
2019-06-29,0.01381932
2019-06-30,0.01466181
2019-07-01,0.02049776
2019-07-02,0.01881701
2019-07-03,0.017555
2019-07-04,0.018
2019-07-05,0.01666409
2019-07-06,0.0157577
2019-07-07,0.01386658
2019-07-08,0.01798087
2019-07-09,0.01913628
2019-07-10,0.02096292
2019-07-11,0.01734504
2019-07-12,0.01612203
2019-07-13,0.01548255
2019-07-14,0.01497753
2019-07-15,0.02002863
2019-07-16,0.02045932
2019-07-17,0.02325875
2019-07-18,0.02048753
2019-07-19,0.02142179
2019-07-20,0.01465697
2019-07-21,0.01616246
2019-07-22,0.01987874
2019-07-23,0.01978605
2019-07-24,0.02086489
2019-07-25,0.02003932
2019-07-26,0.02021033
2019-07-27,0.0191287
2019-07-28,0.01654457
2019-07-29,0.021
2019-07-30,0.0210804
2019-07-31,0.02060413
2019-08-01,0.02128726
2019-08-02,0.019908
2019-08-03,0.01844581
2019-08-04,0.01590456
2019-08-05,0.021
2019-08-06,0.01990908
2019-08-07,0.02078093
2019-08-08,0.01868561
2019-08-09,0.01890409
2019-08-10,0.01689135
2019-08-11,0.01500581
2019-08-12,0.01606328
2019-08-13,0.0181978
2019-08-14,0.01752645
2019-08-15,0.02084132
2019-08-16,0.01941055
2019-08-17,0.01746018
2019-08-18,0.01781074
2019-08-19,0.01856098
2019-08-20,0.01850313
2019-08-21,0.01709491
2019-08-22,0.01816769
2019-08-23,0.01928
2019-08-24,0.0166893
2019-08-25,0.01707734
2019-08-26,0.01999579
2019-08-27,0.0199661
2019-08-28,0.01942972
2019-08-29,0.02191638
2019-08-30,0.02084897
2019-08-31,0.01803884
2019-09-01,0.01687835
2019-09-02,0.02054165
2019-09-03,0.01986003
2019-09-04,0.02061886
2019-09-05,0.02154998
2019-09-06,0.02208052
2019-09-07,0.01940906
2019-09-08,0.01870252
2019-09-09,0.02003685
2019-09-10,0.02147617
2019-09-11,0.02119696
2019-09-12,0.02222116
2019-09-13,0.02186752
2019-09-14,0.01997572
2019-09-15,0.019
2019-09-16,0.01997012
2019-09-17,0.0225614
2019-09-18,0.02447877
2019-09-19,0.02232659
2019-09-20,0.02152787
2019-09-21,0.0209
2019-09-22,0.01933871
2019-09-23,0.02133474
2019-09-24,0.02155479
2019-09-25,0.02215778
2019-09-26,0.02623712
2019-09-27,0.02769534
2019-09-28,0.02096013
2019-09-29,0.02238305
2019-09-30,0.02477939
2019-10-01,0.02303584
2019-10-02,0.02479795
2019-10-03,0.02573539
2019-10-04,0.02584166
2019-10-05,0.02417195
2019-10-06,0.02371527
2019-10-07,0.02662591
2019-10-08,0.02391416
2019-10-09,0.0236703
2019-10-10,0.02500331
2019-10-11,0.02512839
2019-10-12,0.02101439
2019-10-13,0.02073714
2019-10-14,0.02469766
2019-10-15,0.02355576
2019-10-16,0.02293231
2019-10-17,0.02527
2019-10-18,0.02685182
2019-10-19,0.02364225
2019-10-20,0.02388061
2019-10-21,0.02492382
2019-10-22,0.02437832
2019-10-23,0.02902445
2019-10-24,0.02793
2019-10-25,0.03075342
2019-10-26,0.02869666
2019-10-27,0.02465262
2019-10-28,0.02482329
2019-10-29,0.02493672
2019-10-30,0.02409486
2019-10-31,0.0245438
2019-11-01,0.02610207
2019-11-02,0.0247
2019-11-03,0.02177686
2019-11-04,0.03011887
2019-11-05,0.03044569
2019-11-06,0.0276125
2019-11-07,0.02723693
2019-11-08,0.03013474
2019-11-09,0.02724079
2019-11-10,0.0209765
2019-11-11,0.02289743
2019-11-12,0.02415683
2019-11-13,0.02294001
2019-11-14,0.02495977
2019-11-15,0.02691714
2019-11-16,0.0224544
2019-11-17,0.02216168
2019-11-18,0.02699811
2019-11-19,0.02581138
2019-11-20,0.02484884
2019-11-21,0.02846545
2019-11-22,0.03246843
2019-11-23,0.03532937
2019-11-24,0.02710191
2019-11-25,0.03724796
2019-11-26,0.03115763
2019-11-27,0.03408846
2019-11-28,0.02882862
2019-11-29,0.0299926
2019-11-30,0.02505289
2019-12-01,0.02764898
2019-12-02,0.03017122
2019-12-03,0.02961923
2019-12-04,0.03018619
2019-12-05,0.03054902
2019-12-06,0.02942621
2019-12-07,0.02646772
2019-12-08,0.02444726
2019-12-09,0.02786234
2019-12-10,0.03044846
2019-12-11,0.02997552
2019-12-12,0.03185207
2019-12-13,0.02997344
2019-12-14,0.02531017
2019-12-15,0.02784761
2019-12-16,0.02898196
2019-12-17,0.03492499
2019-12-18,0.03498627
2019-12-19,0.03307395
2019-12-20,0.03171935
2019-12-21,0.02587761
2019-12-22,0.02592772
2019-12-23,0.03294284
2019-12-24,0.02957956
2019-12-25,0.02570066
2019-12-26,0.02661154
2019-12-27,0.02776537
2019-12-28,0.02434593
2019-12-29,0.0221229
2019-12-30,0.02788051
2019-12-31,0.0258654
2020-01-01,0.02149415
2020-01-02,0.0238
2020-01-03,0.03021622
2020-01-04,0.0274748
2020-01-05,0.02220617
2020-01-06,0.02810452
2020-01-07,0.02705763
2020-01-08,0.02993928
2020-01-09,0.02721522
2020-01-10,0.03122566
2020-01-11,0.02507057
2020-01-12,0.02241886
2020-01-13,0.02772233
2020-01-14,0.03069454
2020-01-15,0.02862723
2020-01-16,0.02573641
2020-01-17,0.02916476
2020-01-18,0.02198205
2020-01-19,0.02356398
2020-01-20,0.02673287
2020-01-21,0.02709376
2020-01-22,0.02557989
2020-01-23,0.02683545
2020-01-24,0.02787112
2020-01-25,0.0228043
2020-01-26,0.02248921
2020-01-27,0.03138419
2020-01-28,0.0282157
2020-01-29,0.02753046
2020-01-30,0.02592424
2020-01-31,0.0292496
2020-02-01,0.02397696
2020-02-02,0.02477238
2020-02-03,0.02786758
2020-02-04,0.02942284
2020-02-05,0.0266258
2020-02-06,0.02906671
2020-02-07,0.02740362
2020-02-08,0.02047272
2020-02-09,0.0211428
2020-02-10,0.0270972
2020-02-11,0.02384084
2020-02-12,0.02721763
2020-02-13,0.02689269
2020-02-14,0.02724313
2020-02-15,0.0215713
2020-02-16,0.02017595
2020-02-17,0.0256547
2020-02-18,0.02473278
2020-02-19,0.02461247
2020-02-20,0.02709529
2020-02-21,0.02369392
2020-02-22,0.02092319
2020-02-23,0.02018327
2020-02-24,0.02288943
2020-02-25,0.02473628
2020-02-26,0.03016057
2020-02-27,0.02839664
2020-02-28,0.02782902
2020-02-29,0.02393727
2020-03-01,0.02085723
2020-03-02,0.02841006
2020-03-03,0.02602543
2020-03-04,0.02477919
2020-03-05,0.02573857
2020-03-06,0.02838948
2020-03-07,0.02277
2020-03-08,0.02202
2020-03-09,0.03216906
2020-03-10,0.03138174
2020-03-11,0.03132631
2020-03-12,0.04498841
2020-03-13,0.07126464
2020-03-14,0.03386561
2020-03-15,0.03699182
2020-03-16,0.05868993
2020-03-17,0.047559
2020-03-18,0.05
2020-03-19,0.04989099
2020-03-20,0.0460831
2020-03-21,0.02791122
2020-03-22,0.02946357
2020-03-23,0.03963133
2020-03-24,0.03503452
2020-03-25,0.04309236
2020-03-26,0.03020653
2020-03-27,0.03050271
2020-03-28,0.02960291
2020-03-29,0.02543721
2020-03-30,0.03421037
2020-03-31,0.03331014
2020-04-01,0.03613594
2020-04-02,0.03386566
2020-04-03,0.03412893
2020-04-04,0.02628568
2020-04-05,0.02531921
2020-04-06,0.03496776
2020-04-07,0.03186695
2020-04-08,0.03053198
2020-04-09,0.02868117
2020-04-10,0.02962593
2020-04-11,0.02550179
2020-04-12,0.02495933
2020-04-13,0.02939138
2020-04-14,0.03393004
2020-04-15,0.03202276
2020-04-16,0.03436
2020-04-17,0.03525468
2020-04-18,0.0267052
2020-04-19,0.02436598
2020-04-20,0.03196075
2020-04-21,0.03296827
2020-04-22,0.03844762
2020-04-23,0.03835253
2020-04-24,0.03422021
2020-04-25,0.02612434
2020-04-26,0.02507113
2020-04-27,0.03253843
2020-04-28,0.03074052
2020-04-29,0.03743566
2020-04-30,0.04243783
2020-05-01,0.03080005
2020-05-02,0.0236021
2020-05-03,0.02224897
2020-05-04,0.02962696
2020-05-05,0.03096515
2020-05-06,0.03364397
2020-05-07,0.03393193
2020-05-08,0.03568648
2020-05-09,0.0247377
2020-05-10,0.0265031
2020-05-11,0.03421001
2020-05-12,0.03175137
2020-05-13,0.036183
2020-05-14,0.04570623
2020-05-15,0.03988025
2020-05-16,0.02256181
2020-05-17,0.02603047
2020-05-18,0.03253116
2020-05-19,0.03700507
2020-05-20,0.03878088
2020-05-21,0.03422631
2020-05-22,0.03787561
2020-05-23,0.02630287
2020-05-24,0.02760688
2020-05-25,0.03419023
2020-05-26,0.03516019
2020-05-27,0.03584334
2020-05-28,0.03506946
2020-05-29,0.03679579
2020-05-30,0.02656084
2020-05-31,0.02484788
2020-06-01,0.0346395
2020-06-02,0.04444806
