Date,mining/revenue_from_fees
2011-11-21,0.000469615433998372
2011-11-22,0.000422435755473294
2011-11-23,0.000523961985587351
2011-11-24,0.000707308415566099
2011-11-25,0.000634622302483345
2011-11-26,0.000472157501984261
2011-11-27,0.000447265192404123
2011-11-28,0.000479056443748793
2011-11-29,0.000634472868316638
2011-11-30,0.000451008006171039
2011-12-01,0.000492614928513158
2011-12-02,0.000629106780995814
2011-12-03,0.000611910253686343
2011-12-04,0.00041791234243127
2011-12-05,0.00037987665660788
2011-12-06,0.000496778668411135
2011-12-07,0.000560498898134032
2011-12-08,0.000333905523519418
2011-12-09,0.000409416690270725
2011-12-10,0.000400947883257396
2011-12-11,0.0281582729754584
2011-12-12,0.0271663006433189
2011-12-13,0.000613886813006337
2011-12-14,0.000504665845225571
2011-12-15,0.00139622054077349
2011-12-16,0.00045771650305515
2011-12-17,0.000481884133062271
2011-12-18,0.000430545040013275
2011-12-19,0.00052265795122497
2011-12-20,0.000880825733674095
2011-12-21,0.000571586130633128
2011-12-22,0.000466467760335543
2011-12-23,0.00037349231897299
2011-12-24,0.000309672881276479
2011-12-25,0.000336133469403199
2011-12-26,0.000367806063274467
2011-12-27,0.000413178006473114
2011-12-28,0.000406186357213234
2011-12-29,0.000602529115152906
2011-12-30,0.000469983515859251
2011-12-31,0.000522297638780866
2012-01-01,0.000464396178473048
2012-01-02,0.000734972210590268
2012-01-03,0.000672774434620216
2012-01-04,0.00190186291508176
2012-01-05,0.000774682071803201
2012-01-06,0.000758399653075559
2012-01-07,0.000486718813352272
2012-01-08,0.000456650022114702
2012-01-09,0.000776176853471977
2012-01-10,0.000694004600425346
2012-01-11,0.000744836624480993
2012-01-12,0.00529031439610161
2012-01-13,0.00139646208515831
2012-01-14,0.00170188578566777
2012-01-15,0.0019284137689467
2012-01-16,0.0044381916629872
2012-01-17,0.000973720521301402
2012-01-18,0.00168891427260498
2012-01-19,0.0036423781006516
2012-01-20,0.00335104965242361
2012-01-21,0.000527858491426447
2012-01-22,0.000416400420813035
2012-01-23,0.000563397637110885
2012-01-24,0.00124155081239308
2012-01-25,0.00100664167982134
2012-01-26,0.00119538742421876
2012-01-27,0.00305265004783706
2012-01-28,0.000935092942778937
2012-01-29,0.0255933426177082
2012-01-30,0.00333527595251892
2012-01-31,0.000948185851642469
2012-02-01,0.000639678450272907
2012-02-02,0.00143500208900249
2012-02-03,0.000853372767102289
2012-02-04,0.00110187172413534
2012-02-05,0.00059968676703237
2012-02-06,0.000587402470608622
2012-02-07,0.000968149156974074
2012-02-08,0.000704941899458689
2012-02-09,0.00102219121458669
2012-02-10,0.000604651223527819
2012-02-11,0.000502923819029166
2012-02-12,0.000485674577739958
2012-02-13,0.000766290889566035
2012-02-14,0.0022355656152071
2012-02-15,0.000908511127120981
2012-02-16,0.00143692146237928
2012-02-17,0.000473182772330438
2012-02-18,0.000391111067019279
2012-02-19,0.00033556696081305
2012-02-20,0.000587906074556499
2012-02-21,0.000531193277535813
2012-02-22,0.000429240704743372
2012-02-23,0.000603192214252979
2012-02-24,0.000592082818171136
2012-02-25,0.000378397507791561
2012-02-26,0.000455789934138306
2012-02-27,0.00073475396303202
2012-02-28,0.000480733249389909
2012-02-29,0.000380005866902677
2012-03-01,0.000889058833943523
2012-03-02,0.000672047400797071
2012-03-03,0.000432104903752006
2012-03-04,0.000702800226654254
2012-03-05,0.000715158425154905
2012-03-06,0.000699357648554222
2012-03-07,0.000521899712227714
2012-03-08,0.00052204884700946
2012-03-09,0.000492183857191519
2012-03-10,0.00053084485164967
2012-03-11,0.000433335589606121
2012-03-12,0.000453381858881774
2012-03-13,0.00141255236959459
2012-03-14,0.000755489856098968
2012-03-15,0.000597246303520649
2012-03-16,0.00115199614685502
2012-03-17,0.00041871616921052
2012-03-18,0.000403338523642938
2012-03-19,0.000590505455320245
2012-03-20,0.000602114311183288
2012-03-21,0.000427452100237424
2012-03-22,0.000428152609354471
2012-03-23,0.000670626951332465
2012-03-24,0.00161771101199448
2012-03-25,0.000878748240835669
2012-03-26,0.000460400091736313
2012-03-27,0.000547090811139239
2012-03-28,0.000658323344875145
2012-03-29,0.000632992258502552
2012-03-30,0.000570564004633511
2012-03-31,0.000531114829492751
2012-04-01,0.000537566711672488
2012-04-02,0.000721654697020235
2012-04-03,0.000762939102055271
2012-04-04,0.000719678332417151
2012-04-05,0.000833179422927377
2012-04-06,0.000707662678012921
2012-04-07,0.000574695411236781
2012-04-08,0.000518658223385926
2012-04-09,0.000526731982544049
2012-04-10,0.000950294634859183
2012-04-11,0.000743490420632598
2012-04-12,0.000986517174003998
2012-04-13,0.000667163121415681
2012-04-14,0.000874905135461734
2012-04-15,0.000690644560806253
2012-04-16,0.000796499677219287
2012-04-17,0.000994869997647974
2012-04-18,0.000955106783538384
2012-04-19,0.00074459560629303
2012-04-20,0.000936959154352102
2012-04-21,0.000640006923622538
2012-04-22,0.000694734599713476
2012-04-23,0.000633776176729772
2012-04-24,0.000949254740425731
2012-04-25,0.000869845431460181
2012-04-26,0.00159858477310615
2012-04-27,0.00101906541815211
2012-04-28,0.000902720039183902
2012-04-29,0.000453658349855668
2012-04-30,0.000573287513796483
2012-05-01,0.000791195732463112
2012-05-02,0.000923746161394789
2012-05-03,0.00143688645644902
2012-05-04,0.00129726318559198
2012-05-05,0.000941706023324995
2012-05-06,0.000897081195920135
2012-05-07,0.00158498246604621
2012-05-08,0.00140421254733858
2012-05-09,0.00169955520064191
2012-05-10,0.0013672360056094
2012-05-11,0.00171581031255741
2012-05-12,0.00170531404102059
2012-05-13,0.00168377760551974
2012-05-14,0.00398604184718288
2012-05-15,0.00312870794719811
2012-05-16,0.00214543398518796
2012-05-17,0.00201559663573048
2012-05-18,0.0023561703596281
2012-05-19,0.00425650740499106
2012-05-20,0.00289093062828827
2012-05-21,0.00309616845849792
2012-05-22,0.00221554580167638
2012-05-23,0.00292958427902523
2012-05-24,0.00309828465419337
2012-05-25,0.00317615899650958
2012-05-26,0.00219100004405437
2012-05-27,0.00220398186643866
2012-05-28,0.00273760143142987
2012-05-29,0.00268692715584451
2012-05-30,0.00287255145395204
2012-05-31,0.00181228636956021
2012-06-01,0.00215546954525325
2012-06-02,0.000890840262279147
2012-06-03,0.00251230182710971
2012-06-04,0.00369706430131667
2012-06-05,0.0040839181466239
2012-06-06,0.00147137888147397
2012-06-07,0.00307120126941551
2012-06-08,0.00233408354376108
2012-06-09,0.0026490862624482
2012-06-10,0.0030429753452379
2012-06-11,0.00260028100402132
2012-06-12,0.00144144919667666
2012-06-13,0.00503338017200872
2012-06-14,0.00493829004208046
2012-06-15,0.00420349974763867
2012-06-16,0.00352657874841844
2012-06-17,0.00322300565379141
2012-06-18,0.00317628479479692
2012-06-19,0.00342087145519177
2012-06-20,0.00298406790776717
2012-06-21,0.00460452811901202
2012-06-22,0.00299092864454775
2012-06-23,0.00215754538282686
2012-06-24,0.00223012687892199
2012-06-25,0.00208985814375628
2012-06-26,0.00244728217581591
2012-06-27,0.00222499908661344
2012-06-28,0.00229627986940628
2012-06-29,0.00161834448561127
2012-06-30,0.00210738484273865
2012-07-01,0.00135786073819311
2012-07-02,0.00241061993121339
2012-07-03,0.00154152656331308
2012-07-04,0.00176696840676216
2012-07-05,0.00175399779716834
2012-07-06,0.00210917708023572
2012-07-07,0.00513809402064891
2012-07-08,0.00150114548421565
2012-07-09,0.00194586186645662
2012-07-10,0.00319355782689601
2012-07-11,0.00285315635548478
2012-07-12,0.00180056128706441
2012-07-13,0.00176365588253846
2012-07-14,0.00189845372500441
2012-07-15,0.00250805820351518
2012-07-16,0.00282963494669342
2012-07-17,0.00233655142031597
2012-07-18,0.00339547584247046
2012-07-19,0.00298201943740828
2012-07-20,0.00503762380469308
2012-07-21,0.00283043713239228
2012-07-22,0.00233037755475907
2012-07-23,0.00307126811783343
2012-07-24,0.00198177920456644
2012-07-25,0.00188354867191987
2012-07-26,0.00214662752936112
2012-07-27,0.00192709385791512
2012-07-28,0.00268026375185437
2012-07-29,0.00221967323356342
2012-07-30,0.00226487718688551
2012-07-31,0.00323431901861293
2012-08-01,0.00297941914781852
2012-08-02,0.00239600236158088
2012-08-03,0.00305087873022547
2012-08-04,0.00209332302830756
2012-08-05,0.00368070614327332
2012-08-06,0.0035582854821129
2012-08-07,0.00230311077757406
2012-08-08,0.0062941154874997
2012-08-09,0.00204050573358838
2012-08-10,0.00567607075139231
2012-08-11,0.00227253334346778
2012-08-12,0.00216093853384869
2012-08-13,0.00318395728030407
2012-08-14,0.00262700552471407
2012-08-15,0.00405198245179628
2012-08-16,0.00366783617860922
2012-08-17,0.00445322017321315
2012-08-18,0.00240419287884897
2012-08-19,0.00238625749324906
2012-08-20,0.00315730609752862
2012-08-21,0.00283158559225416
2012-08-22,0.00291990338643788
2012-08-23,0.00251851856425711
2012-08-24,0.0025942328095262
2012-08-25,0.00345322282913896
2012-08-26,0.00229410978669586
2012-08-27,0.00395912602195836
2012-08-28,0.00331361625196291
2012-08-29,0.00286700419253605
2012-08-30,0.00376392497833733
2012-08-31,0.00433609299371884
2012-09-01,0.0043696560649531
2012-09-02,0.0037114677764104
2012-09-03,0.00428654855212096
2012-09-04,0.00386263912709384
2012-09-05,0.00290265009530755
2012-09-06,0.00297960700756228
2012-09-07,0.00237069983037463
2012-09-08,0.0030582552935251
2012-09-09,0.00276720765791127
2012-09-10,0.00319729433646843
2012-09-11,0.00422897520177512
2012-09-12,0.00263845562488596
2012-09-13,0.0030191855921472
2012-09-14,0.00249009577900561
2012-09-15,0.00204216335138319
2012-09-16,0.00183054809129823
2012-09-17,0.00173799713909395
2012-09-18,0.00267542892966
2012-09-19,0.00303238854032428
2012-09-20,0.00236135458671116
2012-09-21,0.00345733753459221
2012-09-22,0.00193683813742307
2012-09-23,0.00229598808211517
2012-09-24,0.00367645646678549
2012-09-25,0.00206436367326979
2012-09-26,0.00278534290263432
2012-09-27,0.00199795859109153
2012-09-28,0.00746189913808382
2012-09-29,0.00169911808758916
2012-09-30,0.00143894300523284
2012-10-01,0.00252654274271003
2012-10-02,0.00415574912001182
2012-10-03,0.00275811523896119
2012-10-04,0.0196540978804118
2012-10-05,0.00404297182420832
2012-10-06,0.00287375431301806
2012-10-07,0.00421071577564314
2012-10-08,0.0030516328128698
2012-10-09,0.003612413091448
2012-10-10,0.00313661367964646
2012-10-11,0.00325588522717091
2012-10-12,0.00273743395174075
2012-10-13,0.00283584111691482
2012-10-14,0.00268806839228708
2012-10-15,0.00256437016764377
2012-10-16,0.00321670825085008
2012-10-17,0.00931609084540197
2012-10-18,0.00216474971907465
2012-10-19,0.00233075800916926
2012-10-20,0.00226891587335953
2012-10-21,0.00306936911789102
2012-10-22,0.00320259928968825
2012-10-23,0.00322055297485202
2012-10-24,0.00262323531288844
2012-10-25,0.00232581805897791
2012-10-26,0.0022069061058021
2012-10-27,0.0014314643427169
2012-10-28,0.00152874278654425
2012-10-29,0.00219440048598651
2012-10-30,0.0033016411829061
2012-10-31,0.00317851014472126
2012-11-01,0.00294289209952314
2012-11-02,0.00377181647565061
2012-11-03,0.00256214270464394
2012-11-04,0.00247905856583586
2012-11-05,0.00321004142260184
2012-11-06,0.00379076449842231
2012-11-07,0.00371188285368662
2012-11-08,0.00326694320776821
2012-11-09,0.00254630451206006
2012-11-10,0.00298419917511816
2012-11-11,0.00236679735075562
2012-11-12,0.00269711713155363
2012-11-13,0.00292484790290437
2012-11-14,0.00320825094293442
2012-11-15,0.00463154303878877
2012-11-16,0.00438500093616756
2012-11-17,0.00364452993564768
2012-11-18,0.00371099203648073
2012-11-19,0.00381315439069518
2012-11-20,0.00381199985843694
2012-11-21,0.00403475772974804
2012-11-22,0.00303058975674164
2012-11-23,0.00325305206467807
2012-11-24,0.00287349713728347
2012-11-25,0.00402674998822106
2012-11-26,0.00336488183215922
2012-11-27,0.0109618529320755
2012-11-28,0.00608124413964739
2012-11-29,0.00709682381691967
2012-11-30,0.00715803503150947
2012-12-01,0.00629475489968112
2012-12-02,0.00423780018567987
2012-12-03,0.00495177386726908
2012-12-04,0.00995547991934431
2012-12-05,0.00884643836264187
2012-12-06,0.00901277761500818
2012-12-07,0.00748790909266739
2012-12-08,0.00741889567703335
2012-12-09,0.00766209171741106
2012-12-10,0.00853855748464649
2012-12-11,0.00867270795732789
2012-12-12,0.00873350106762116
2012-12-13,0.0135940115512215
2012-12-14,0.011971699939479
2012-12-15,0.00832306602417865
2012-12-16,0.00992612626866884
2012-12-17,0.00981817621364411
2012-12-18,0.0126441045511558
2012-12-19,0.00976210676959155
2012-12-20,0.0116287896700817
2012-12-21,0.011593222577973
2012-12-22,0.0105802276166359
2012-12-23,0.0102059064273426
2012-12-24,0.00842521531974227
2012-12-25,0.00746421153171639
2012-12-26,0.00753800362872326
2012-12-27,0.00938195976545608
2012-12-28,0.0087726010811835
2012-12-29,0.00823110666585292
2012-12-30,0.0083718376564953
2012-12-31,0.00614431306227292
2013-01-01,0.00623374069743854
2013-01-02,0.00831385314210009
2013-01-03,0.00921390155512802
2013-01-04,0.00996495847401224
2013-01-05,0.00881468673151398
2013-01-06,0.00952648814556833
2013-01-07,0.00848459906859711
2013-01-08,0.00965217615864289
2013-01-09,0.00998695430255514
2013-01-10,0.0400674737158871
2013-01-11,0.014332444249889
2013-01-12,0.0118784545632854
2013-01-13,0.0116440906010388
2013-01-14,0.00880761740954805
2013-01-15,0.0109758005014299
2013-01-16,0.0124297725149219
2013-01-17,0.0134636042454722
2013-01-18,0.0122788393383045
2013-01-19,0.0162364050858045
2013-01-20,0.0100480668400246
2013-01-21,0.00889037214187127
2013-01-22,0.0091313971356084
2013-01-23,0.013901000033718
2013-01-24,0.0111616588148727
2013-01-25,0.0119474969129405
2013-01-26,0.0121350784794905
2013-01-27,0.0124831608576925
2013-01-28,0.0116038046271641
2013-01-29,0.0124050655037045
2013-01-30,0.00903882073455808
2013-01-31,0.00980877291188764
2013-02-01,0.0140276424414993
2013-02-02,0.018950367355439
2013-02-03,0.0110703339048124
2013-02-04,0.0109088364254701
2013-02-05,0.0100436528860289
2013-02-06,0.00875632902479584
2013-02-07,0.0124560195620068
2013-02-08,0.0128814647777606
2013-02-09,0.0124698842498234
2013-02-10,0.011106762980825
2013-02-11,0.0121244646308056
2013-02-12,0.0137589967894858
2013-02-13,0.0129579764724741
2013-02-14,0.0113797927756013
2013-02-15,0.0126435968640133
2013-02-16,0.0106322773997416
2013-02-17,0.00986190383136387
2013-02-18,0.011078135327399
2013-02-19,0.0115407709129345
2013-02-20,0.0102405305006642
2013-02-21,0.0115670037518081
2013-02-22,0.0123746469094222
2013-02-23,0.0116147303521595
2013-02-24,0.011413105778263
2013-02-25,0.012895637455675
2013-02-26,0.0135304221001961
2013-02-27,0.011177584245577
2013-02-28,0.0142493386078841
2013-03-01,0.017582245929984
2013-03-02,0.0139178329859151
2013-03-03,0.0110490113989309
2013-03-04,0.0121933433746596
2013-03-05,0.0145729114401864
2013-03-06,0.0390023607054618
2013-03-07,0.0151822570517011
2013-03-08,0.0117653275817154
2013-03-09,0.0121848093565671
2013-03-10,0.0132221382433078
2013-03-11,0.0120289077086794
2013-03-12,0.0193655970221116
2013-03-13,0.0132479763727272
2013-03-14,0.0116161936450063
2013-03-15,0.0148946447654816
2013-03-16,0.00713464737728464
2013-03-17,0.00602987841247704
2013-03-18,0.00790184816704131
2013-03-19,0.0120080128832843
2013-03-20,0.00698229324825372
2013-03-21,0.00920085885703525
2013-03-22,0.0116993899588501
2013-03-23,0.00960229429575588
2013-03-24,0.00852522856082161
2013-03-25,0.0121749622681699
2013-03-26,0.0118663884484668
2013-03-27,0.0180002558746449
2013-03-28,0.0131926238260153
2013-03-29,0.0137663205528878
2013-03-30,0.0145995659253445
2013-03-31,0.0107366328101566
2013-04-01,0.0086404056798578
2013-04-02,0.0133444230775143
2013-04-03,0.0159193899818086
2013-04-04,0.0194313225422784
2013-04-05,0.0142838154876159
2013-04-06,0.00944444073728856
2013-04-07,0.0129898369835997
2013-04-08,0.0117998483821844
2013-04-09,0.0110739653093377
2013-04-10,0.0133619373070335
2013-04-11,0.0155950993986874
2013-04-12,0.0128769893616827
2013-04-13,0.00955390459105676
2013-04-14,0.0137629990416875
2013-04-15,0.0177927527038886
2013-04-16,0.0116219794667554
2013-04-17,0.0187042402726429
2013-04-18,0.0114421737518179
2013-04-19,0.0159026422943823
2013-04-20,0.0118633187171434
2013-04-21,0.00742491680594537
2013-04-22,0.0120020060577112
2013-04-23,0.0143709831284227
2013-04-24,0.0151956225042102
2013-04-25,0.0138904282237671
2013-04-26,0.00940750058310913
2013-04-27,0.0105058512732572
2013-04-28,0.00735609517852143
2013-04-29,0.0104016824503474
2013-04-30,0.0121325115140333
2013-05-01,0.0107146644840399
2013-05-02,0.0154454576884784
2013-05-03,0.0130987995318125
2013-05-04,0.0113582815734069
2013-05-05,0.00878637380351843
2013-05-06,0.0125971452643754
2013-05-07,0.0110001811325735
2013-05-08,0.0124497506430991
2013-05-09,0.0158163247162275
2013-05-10,0.0147278326098329
2013-05-11,0.0133785288492333
2013-05-12,0.0132910923365862
2013-05-13,0.0132719754563327
2013-05-14,0.0146870651932912
2013-05-15,0.0168691410020961
2013-05-16,0.0204821517909504
2013-05-17,0.0135780135997452
2013-05-18,0.0105099307616361
2013-05-19,0.0119436615619232
2013-05-20,0.0132954172526701
2013-05-21,0.0121704338171879
2013-05-22,0.012630415444167
2013-05-23,0.0128133569482645
2013-05-24,0.0113101067475856
2013-05-25,0.0113310472628624
2013-05-26,0.00767775904248302
2013-05-27,0.0109889183413477
2013-05-28,0.0136809369219275
2013-05-29,0.0122651913353393
2013-05-30,0.0104989381175888
2013-05-31,0.0101947200837731
2013-06-01,0.00768705236530864
2013-06-02,0.00971919461777282
2013-06-03,0.0109371687002752
2013-06-04,0.0100781920146531
2013-06-05,0.012902656065134
2013-06-06,0.00903631426813667
2013-06-07,0.00963589751196026
2013-06-08,0.0100797875806062
2013-06-09,0.00898750024598627
2013-06-10,0.00786357460493203
2013-06-11,0.010481783651193
2013-06-12,0.00831406515055555
2013-06-13,0.00871452732373834
2013-06-14,0.00800662693340981
2013-06-15,0.00757598581982599
2013-06-16,0.00671919229960583
2013-06-17,0.0100640767786999
2013-06-18,0.0106766347440829
2013-06-19,0.0108827837577342
2013-06-20,0.0178297569090444
2013-06-21,0.0101322566614769
2013-06-22,0.0124751938416232
2013-06-23,0.00791194948875007
2013-06-24,0.0103431955603156
2013-06-25,0.00853687369751965
2013-06-26,0.00917830564731292
2013-06-27,0.00731018487994206
2013-06-28,0.0112544570262222
2013-06-29,0.00573903441525958
2013-06-30,0.00754958749043411
2013-07-01,0.0061097889227868
2013-07-02,0.00921697199519533
2013-07-03,0.00608768734982912
2013-07-04,0.00562426994721665
2013-07-05,0.00693406102022065
2013-07-06,0.00633670302144784
2013-07-07,0.00394586152290266
2013-07-08,0.00678773824645162
2013-07-09,0.00745753737605326
2013-07-10,0.00538613444719493
2013-07-11,0.00805416832384465
2013-07-12,0.00793116400669358
2013-07-13,0.00848981828627737
2013-07-14,0.00530477653272754
2013-07-15,0.00541748756366023
2013-07-16,0.00867460864985836
2013-07-17,0.00726925101811693
2013-07-18,0.00920389220168694
2013-07-19,0.0049159784714925
2013-07-20,0.00491705031935263
2013-07-21,0.00491163063404021
2013-07-22,0.0078815048919112
2013-07-23,0.00604793153169725
2013-07-24,0.00888143500373506
2013-07-25,0.00917105955886277
2013-07-26,0.00493257198644836
2013-07-27,0.00705301174973538
2013-07-28,0.00563995673276463
2013-07-29,0.00678755268307707
2013-07-30,0.00758986590743527
2013-07-31,0.0102613995700263
2013-08-01,0.00859010688219197
2013-08-02,0.00603218516538551
2013-08-03,0.00618161945930806
2013-08-04,0.00699186466217627
2013-08-05,0.00585937709036644
2013-08-06,0.00869854651900481
2013-08-07,0.0067404100084496
2013-08-08,0.00949150539302934
2013-08-09,0.00892231054739412
2013-08-10,0.00561513369309952
2013-08-11,0.00604528274273675
2013-08-12,0.00467628567910539
2013-08-13,0.00646040150791027
2013-08-14,0.0104159863600544
2013-08-15,0.0146755163197004
2013-08-16,0.0110542967899714
2013-08-17,0.00605190519946164
2013-08-18,0.00938497678798311
2013-08-19,0.0108745032924364
2013-08-20,0.00714348880830717
2013-08-21,0.00651822634217736
2013-08-22,0.0071287331771539
2013-08-23,0.0068641648234401
2013-08-24,0.00602472324312786
2013-08-25,0.00795484850551065
2013-08-26,0.00973713158213496
2013-08-27,0.00934298542874179
2013-08-28,0.0553691614294103
2013-08-29,0.00569012446699024
2013-08-30,0.00849539332259741
2013-08-31,0.00556985360646578
2013-09-01,0.00449577410463875
2013-09-02,0.00874241594388692
2013-09-03,0.00639842514710898
2013-09-04,0.00659707079029548
2013-09-05,0.00723716966954535
2013-09-06,0.00718920888936692
2013-09-07,0.0067130081886555
2013-09-08,0.00661637268953574
2013-09-09,0.00597998641547004
2013-09-10,0.00531685981225849
2013-09-11,0.0044907428582629
2013-09-12,0.00566622974118081
2013-09-13,0.00409361193256974
2013-09-14,0.00369956614675127
2013-09-15,0.00607255169441545
2013-09-16,0.0105881172272152
2013-09-17,0.0633674813936843
2013-09-18,0.0254008551981864
2013-09-19,0.0189489239503152
2013-09-20,0.00537274724928327
2013-09-21,0.0056306173678291
2013-09-22,0.00515366116247074
2013-09-23,0.00746272490270661
2013-09-24,0.00575167495700968
2013-09-25,0.005995672971569
2013-09-26,0.0066785588091155
2013-09-27,0.0182278389631434
2013-09-28,0.00586061332812504
2013-09-29,0.00604453480105338
2013-09-30,0.00627978449768618
2013-10-01,0.00830262733876586
2013-10-02,0.00829152051764581
2013-10-03,0.00730364042509868
2013-10-04,0.00547492571071573
2013-10-05,0.00473770753301739
2013-10-06,0.00455373093164746
2013-10-07,0.00828391921268135
2013-10-08,0.00423833368078286
2013-10-09,0.00674196393546
2013-10-10,0.00642879559262566
2013-10-11,0.00489911490466866
2013-10-12,0.00597303664423687
2013-10-13,0.00554453088474105
2013-10-14,0.00525807890720864
2013-10-15,0.00590995671923644
2013-10-16,0.00891018924537257
2013-10-17,0.0086713417479185
2013-10-18,0.00792789857389531
2013-10-19,0.00646240813829846
2013-10-20,0.00569345074316774
2013-10-21,0.00708956997603227
2013-10-22,0.00675891737716994
2013-10-23,0.00821749117257298
2013-10-24,0.00935627703619957
2013-10-25,0.00861871989985463
2013-10-26,0.00770788101967546
2013-10-27,0.012740675026535
2013-10-28,0.00707721089288682
2013-10-29,0.00854020981911074
2013-10-30,0.00605998133160102
2013-10-31,0.00565105361154083
2013-11-01,0.0066864535401211
2013-11-02,0.00463798505850366
2013-11-03,0.00844462952086822
2013-11-04,0.0105199199863272
2013-11-05,0.010751914222194
2013-11-06,0.0345033170050012
2013-11-07,0.0344649048498358
2013-11-08,0.0309012812199179
2013-11-09,0.0149234961635974
2013-11-10,0.0106075842748903
2013-11-11,0.0131350183094165
2013-11-12,0.00445986769992734
2013-11-13,0.00545632507072336
2013-11-14,0.00503217215839036
2013-11-15,0.00415526310495684
2013-11-16,0.00293281449450233
2013-11-17,0.00366122491016063
2013-11-18,0.00693409068686213
2013-11-19,0.00778925030553956
2013-11-20,0.00612793687402557
2013-11-21,0.00703234953428955
2013-11-22,0.00538880270594599
2013-11-23,0.004920635914897
2013-11-24,0.00415786662394879
2013-11-25,0.00451162415208095
2013-11-26,0.00630885565573802
2013-11-27,0.0069827392775722
2013-11-28,0.00674752550219282
2013-11-29,0.00599635504552087
2013-11-30,0.00456565616157223
2013-12-01,0.00385805045939969
2013-12-02,0.00528948530517781
2013-12-03,0.00406459689899918
2013-12-04,0.0048494082740338
2013-12-05,0.005276730267748
2013-12-06,0.00367903631677746
2013-12-07,0.00763181788826384
2013-12-08,0.0023302353675867
2013-12-09,0.00385831956483573
2013-12-10,0.00363278073716167
2013-12-11,0.0042115119726992
2013-12-12,0.00350698553286199
2013-12-13,0.00346705714919249
2013-12-14,0.00249899879403825
2013-12-15,0.00259653104021307
2013-12-16,0.0031157249477074
2013-12-17,0.0029874710402632
2013-12-18,0.00373364011935695
2013-12-19,0.00291002981340571
2013-12-20,0.0036371322796207
2013-12-21,0.00307990156414029
2013-12-22,0.00270633517602425
2013-12-23,0.00282515159457675
2013-12-24,0.00284778320168189
2013-12-25,0.00303222122830338
2013-12-26,0.00296068017914952
2013-12-27,0.00266230264381007
2013-12-28,0.00309934315405225
2013-12-29,0.00345268874289439
2013-12-30,0.00270751855364693
2013-12-31,0.0023825727787441
2014-01-01,0.00182405066551095
2014-01-02,0.00410602229423729
2014-01-03,0.00342164070230233
2014-01-04,0.003473706484175
2014-01-05,0.00288040996356009
2014-01-06,0.00630584052701333
2014-01-07,0.00349741614889298
2014-01-08,0.00291891260710464
2014-01-09,0.00246872878964444
2014-01-10,0.00267474646077259
2014-01-11,0.0023287564311022
2014-01-12,0.00227458143129489
2014-01-13,0.00282995828570221
2014-01-14,0.00395706628569636
2014-01-15,0.00364972537350616
2014-01-16,0.00285609093242356
2014-01-17,0.00384575704709655
2014-01-18,0.00291633596597551
2014-01-19,0.00269602040949812
2014-01-20,0.00312415268577471
2014-01-21,0.00374473738846259
2014-01-22,0.00307014239806735
2014-01-23,0.00378144103890665
2014-01-24,0.00322535893446418
2014-01-25,0.00286523049588927
2014-01-26,0.00308236651691052
2014-01-27,0.00308418496576501
2014-01-28,0.0036639176243829
2014-01-29,0.003491256114035
2014-01-30,0.0030124897682513
2014-01-31,0.00311616513686319
2014-02-01,0.00241174531262656
2014-02-02,0.00231783926249374
2014-02-03,0.00267659029932943
2014-02-04,0.00329663285689741
2014-02-05,0.00327966708852234
2014-02-06,0.00328902091702155
2014-02-07,0.00393521311792044
2014-02-08,0.00268879272215661
2014-02-09,0.00307213681288843
2014-02-10,0.00335780804130537
2014-02-11,0.00318416680196154
2014-02-12,0.00359084931077114
2014-02-13,0.00314737004637466
2014-02-14,0.00356787139792392
2014-02-15,0.00267859693485872
2014-02-16,0.00231732088439074
2014-02-17,0.00604369113436831
2014-02-18,0.00326523472603946
2014-02-19,0.00288342253204033
2014-02-20,0.00333710791036923
2014-02-21,0.00364144111794662
2014-02-22,0.00272954178536355
2014-02-23,0.00285989940757869
2014-02-24,0.00317726582914435
2014-02-25,0.00438034838394907
2014-02-26,0.00322072232451764
2014-02-27,0.00305747346748864
2014-02-28,0.00361294924337641
2014-03-01,0.00348662944243594
2014-03-02,0.00308448677029283
2014-03-03,0.00463658274314727
2014-03-04,0.00464523279469276
2014-03-05,0.00365871850214561
2014-03-06,0.00337716673502519
2014-03-07,0.00332891298068805
2014-03-08,0.00276004131205321
2014-03-09,0.00273664788046146
2014-03-10,0.00434803438831821
2014-03-11,0.00362805415342649
2014-03-12,0.00361702341367254
2014-03-13,0.00360446484385046
2014-03-14,0.0040900667479622
2014-03-15,0.00263873956000615
2014-03-16,0.00288826543371312
2014-03-17,0.00323957373593808
2014-03-18,0.00266176641934845
2014-03-19,0.00335904160117728
2014-03-20,0.00309415257297352
2014-03-21,0.00314646178729239
2014-03-22,0.00411923404856851
2014-03-23,0.00207684340091574
2014-03-24,0.00275782989232143
2014-03-25,0.00369433856179457
2014-03-26,0.00379639540334131
2014-03-27,0.00317174907136442
2014-03-28,0.00282529789390518
2014-03-29,0.00223304210018793
2014-03-30,0.00310023568537521
2014-03-31,0.00280070205776706
2014-04-01,0.00287257152711318
2014-04-02,0.00268196370529572
2014-04-03,0.00263031438263739
2014-04-04,0.00276614052064383
2014-04-05,0.00260528004255312
2014-04-06,0.00273384572616175
2014-04-07,0.00374614599669632
2014-04-08,0.00438770482311979
2014-04-09,0.00500813611799678
2014-04-10,0.00369720855004807
2014-04-11,0.00328932614616739
2014-04-12,0.00224863367716199
2014-04-13,0.00219833564213046
